Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.99802,0.45218,0.14546,0.08394,0.11304,0.17735,0.16253,0.14984,0.115,0.03214,0.04733,0.06561,0.04966,0.04301,0.0164,0.01973
5 to 9,0.43737,1.72425,0.78289,0.26749,0.14576,0.09333,0.11695,0.1788,0.15108,0.0535,0.08993,0.05911,0.05498,0.05757,0.0352,0.02032
10 to 14,0.22927,0.64731,2.83676,1.27499,0.22261,0.08607,0.18197,0.13796,0.24246,0.07138,0.10457,0.06514,0.04847,0.03748,0.05195,0.03075
15 to 19,0.17867,0.18943,0.46778,4.03391,1.51234,0.35499,0.15303,0.10773,0.16426,0.14359,0.16395,0.08153,0.08122,0.04161,0.10225,0.01792
20 to 24,0.31159,0.1655,0.31917,1.00743,2.52295,1.02308,0.41798,0.26475,0.30417,0.20361,0.30889,0.21063,0.1766,0.12531,0.09782,0.04045
25 to 29,0.50618,0.34938,0.28712,0.50122,1.06086,1.38875,0.65367,0.49428,0.38851,0.26886,0.4171,0.37768,0.28909,0.20819,0.15173,0.05746
30 to 34,0.6304,0.45968,0.35719,0.34208,0.67747,0.851,0.88349,0.66664,0.57789,0.35533,0.32941,0.42178,0.32153,0.28402,0.16841,0.11757
35 to 39,0.55927,0.52792,0.44156,0.42344,0.46524,0.58913,0.65214,0.83968,0.64559,0.41037,0.33035,0.36181,0.39842,0.26315,0.24235,0.09756
40 to 44,0.41458,0.48888,0.55822,0.47473,0.39609,0.43124,0.44927,0.64096,0.76658,0.43102,0.40924,0.38712,0.37613,0.27422,0.31065,0.10189
45 to 49,0.30716,0.2457,0.37094,0.44164,0.48318,0.40841,0.35906,0.43031,0.48832,0.46211,0.4782,0.2854,0.31861,0.22809,0.24493,0.13218
50 to 54,0.3794,0.20106,0.24904,0.20375,0.29988,0.35281,0.37219,0.29978,0.34242,0.3675,0.3839,0.42802,0.29467,0.25761,0.20471,0.09852
55 to 59,0.34615,0.22767,0.16923,0.11057,0.21703,0.20673,0.29355,0.25965,0.17602,0.18387,0.33242,0.43675,0.39912,0.30489,0.22345,0.10391
60 to 64,0.26402,0.24295,0.13646,0.09312,0.10032,0.09358,0.15437,0.25617,0.19156,0.15023,0.23208,0.32486,0.39877,0.33216,0.42244,0.11297
65 to 69,0.22302,0.17798,0.13857,0.08323,0.07568,0.06847,0.11063,0.17615,0.13375,0.09785,0.1261,0.18037,0.28923,0.28784,0.37868,0.14981
70 to 74,0.15735,0.09494,0.11066,0.05583,0.09323,0.04827,0.06274,0.11687,0.1146,0.09822,0.09361,0.11259,0.22847,0.17177,0.39312,0.14696
75+,0.0772,0.0731,0.0993,0.03865,0.0766,0.02537,0.0608,0.04824,0.05047,0.0791,0.06582,0.06377,0.1,0.1069,0.14949,0.104
