Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,2.12994,0.79978,0.19955,0.09688,0.14077,0.2111,0.16719,0.11016,0.06598,0.01761,0.02401,0.03007,0.02107,0.01792,0.00639,0.00841
5 to 9,0.93343,3.04972,1.07402,0.30875,0.18152,0.1111,0.1203,0.13145,0.08668,0.0293,0.04563,0.02709,0.02333,0.02399,0.01371,0.00867
10 to 14,0.4893,1.14492,3.89161,1.47163,0.27722,0.10245,0.18719,0.10143,0.13911,0.0391,0.05306,0.02986,0.02057,0.01561,0.02023,0.01311
15 to 19,0.38132,0.33505,0.64173,4.65608,1.88338,0.42255,0.15742,0.0792,0.09425,0.07864,0.08318,0.03737,0.03446,0.01734,0.03981,0.00764
20 to 24,0.66499,0.29273,0.43786,1.16281,3.14194,1.21776,0.42996,0.19464,0.17452,0.11152,0.15672,0.09655,0.07493,0.05221,0.03808,0.01725
25 to 29,1.08026,0.61795,0.39389,0.57853,1.32113,1.65301,0.67241,0.36339,0.22291,0.14726,0.21162,0.17311,0.12267,0.08674,0.05907,0.02451
30 to 34,1.34539,0.81305,0.49001,0.39485,0.84369,1.01293,0.90882,0.49011,0.33157,0.19462,0.16713,0.19333,0.13643,0.11833,0.06557,0.05014
35 to 39,1.19357,0.93374,0.60576,0.48875,0.57938,0.70124,0.67083,0.61732,0.37041,0.22476,0.16761,0.16584,0.16906,0.10964,0.09436,0.04161
40 to 44,0.88478,0.8647,0.76579,0.54795,0.49327,0.5133,0.46215,0.47122,0.43983,0.23607,0.20763,0.17744,0.1596,0.11425,0.12095,0.04346
45 to 49,0.65554,0.43457,0.50888,0.50975,0.60172,0.48613,0.36935,0.31636,0.28018,0.2531,0.24262,0.13081,0.13519,0.09503,0.09536,0.05638
50 to 54,0.80969,0.35561,0.34164,0.23518,0.37345,0.41994,0.38286,0.22039,0.19647,0.20128,0.19478,0.19619,0.12503,0.10733,0.0797,0.04202
55 to 59,0.73874,0.40268,0.23216,0.12763,0.27028,0.24607,0.30197,0.19089,0.101,0.10071,0.16866,0.20019,0.16936,0.12702,0.087,0.04432
60 to 64,0.56346,0.42971,0.1872,0.10748,0.12493,0.11138,0.15879,0.18833,0.10991,0.08228,0.11775,0.1489,0.16921,0.13839,0.16447,0.04818
65 to 69,0.47597,0.31479,0.19009,0.09606,0.09425,0.0815,0.1138,0.1295,0.07674,0.05359,0.06398,0.08267,0.12273,0.11992,0.14743,0.06389
70 to 74,0.33581,0.16792,0.1518,0.06444,0.11611,0.05745,0.06453,0.08592,0.06575,0.0538,0.04749,0.05161,0.09695,0.07156,0.15306,0.06268
75+,0.16475,0.1293,0.13622,0.04462,0.09539,0.0302,0.06254,0.03546,0.02896,0.04333,0.0334,0.02923,0.04243,0.04454,0.0582,0.04436
