Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,1.70709,0.67392,0.19943,0.10383,0.13854,0.2039,0.15106,0.11328,0.07939,0.0244,0.03454,0.04292,0.02817,0.02088,0.00663,0.00929
5 to 9,0.74812,2.56979,1.07339,0.3309,0.17864,0.10731,0.1087,0.13518,0.1043,0.04061,0.06563,0.03866,0.03119,0.02795,0.01423,0.00957
10 to 14,0.39216,0.96474,3.88934,1.57719,0.27283,0.09896,0.16914,0.10431,0.16739,0.05418,0.07632,0.04261,0.0275,0.01819,0.02101,0.01447
15 to 19,0.30562,0.28232,0.64135,4.99004,1.8535,0.40813,0.14224,0.08145,0.11341,0.10899,0.11966,0.05333,0.04607,0.0202,0.04135,0.00843
20 to 24,0.53297,0.24666,0.4376,1.24622,3.0921,1.17622,0.3885,0.20016,0.21,0.15455,0.22545,0.13778,0.10018,0.06083,0.03955,0.01904
25 to 29,0.8658,0.52071,0.39366,0.62003,1.30017,1.59662,0.60756,0.3737,0.26823,0.20408,0.30442,0.24705,0.16399,0.10106,0.06135,0.02705
30 to 34,1.07829,0.6851,0.48972,0.42317,0.8303,0.97838,0.82118,0.50401,0.39898,0.26971,0.24042,0.2759,0.1824,0.13787,0.0681,0.05535
35 to 39,0.95661,0.7868,0.6054,0.52381,0.57019,0.67732,0.60614,0.63483,0.44572,0.31149,0.24111,0.23667,0.22602,0.12774,0.098,0.04593
40 to 44,0.70913,0.72862,0.76534,0.58726,0.48544,0.49579,0.41758,0.48459,0.52925,0.32716,0.29868,0.25323,0.21337,0.13312,0.12561,0.04796
45 to 49,0.52539,0.36618,0.50858,0.54631,0.59218,0.46954,0.33373,0.32533,0.33714,0.35076,0.34901,0.18668,0.18074,0.11072,0.09904,0.06222
50 to 54,0.64895,0.29965,0.34144,0.25205,0.36753,0.40562,0.34594,0.22665,0.23641,0.27895,0.28019,0.27998,0.16716,0.12505,0.08278,0.04638
55 to 59,0.59208,0.33931,0.23203,0.13678,0.26599,0.23767,0.27285,0.1963,0.12153,0.13957,0.24262,0.28569,0.22641,0.148,0.09035,0.04892
60 to 64,0.4516,0.36208,0.18709,0.11519,0.12295,0.10758,0.14348,0.19368,0.13225,0.11403,0.16938,0.2125,0.22621,0.16124,0.17082,0.05318
65 to 69,0.38148,0.26525,0.18998,0.10295,0.09276,0.07872,0.10283,0.13318,0.09234,0.07427,0.09204,0.11798,0.16407,0.13973,0.15312,0.07052
70 to 74,0.26914,0.1415,0.15172,0.06906,0.11426,0.05549,0.05831,0.08836,0.07912,0.07455,0.06832,0.07365,0.12961,0.08338,0.15896,0.06918
75+,0.13204,0.10895,0.13614,0.04782,0.09387,0.02917,0.05651,0.03647,0.03484,0.06004,0.04804,0.04171,0.05673,0.05189,0.06045,0.04896
