Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,1.74394,0.7629,0.2233,0.09743,0.12383,0.1919,0.16938,0.11935,0.08355,0.02219,0.03133,0.03593,0.02439,0.01806,0.00584,0.00642
5 to 9,0.76427,2.90906,1.20182,0.31049,0.15967,0.10099,0.12188,0.14243,0.10976,0.03694,0.05954,0.03237,0.027,0.02418,0.01254,0.00661
10 to 14,0.40063,1.09211,4.35471,1.47994,0.24385,0.09313,0.18964,0.1099,0.17615,0.04929,0.06924,0.03567,0.0238,0.01574,0.01851,0.01
15 to 19,0.31221,0.3196,0.71809,4.68234,1.65664,0.38411,0.15948,0.08582,0.11933,0.09914,0.10855,0.04465,0.03989,0.01748,0.03643,0.00583
20 to 24,0.54447,0.27922,0.48996,1.16937,2.76369,1.107,0.4356,0.21089,0.22098,0.14059,0.20451,0.11535,0.08673,0.05263,0.03485,0.01316
25 to 29,0.8845,0.58945,0.44076,0.58179,1.16208,1.50266,0.68122,0.39373,0.28225,0.18564,0.27616,0.20682,0.14197,0.08744,0.05406,0.01869
30 to 34,1.10157,0.77555,0.54832,0.39707,0.74212,0.9208,0.92073,0.53102,0.41984,0.24535,0.2181,0.23098,0.1579,0.11929,0.06001,0.03824
35 to 39,0.97727,0.89067,0.67784,0.49151,0.50963,0.63746,0.67962,0.66886,0.46902,0.28335,0.21872,0.19813,0.19566,0.11052,0.08635,0.03173
40 to 44,0.72444,0.82482,0.85692,0.55105,0.43388,0.46661,0.46821,0.51056,0.55691,0.29761,0.27095,0.212,0.18472,0.11517,0.11068,0.03314
45 to 49,0.53674,0.41453,0.56943,0.51263,0.52928,0.44191,0.37419,0.34277,0.35476,0.31908,0.31661,0.15629,0.15647,0.0958,0.08727,0.04299
50 to 54,0.66296,0.33921,0.3823,0.23651,0.32849,0.38175,0.38788,0.23879,0.24877,0.25375,0.25418,0.23439,0.14471,0.1082,0.07294,0.03204
55 to 59,0.60486,0.38411,0.25979,0.12835,0.23774,0.22369,0.30593,0.20682,0.12788,0.12696,0.22009,0.23917,0.19601,0.12805,0.07961,0.0338
60 to 64,0.46135,0.40989,0.20947,0.10809,0.10989,0.10125,0.16087,0.20406,0.13917,0.10373,0.15366,0.1779,0.19584,0.13951,0.15051,0.03674
65 to 69,0.38971,0.30027,0.21271,0.0966,0.08291,0.07409,0.11529,0.14032,0.09717,0.06756,0.08349,0.09877,0.14204,0.12089,0.13492,0.04872
70 to 74,0.27495,0.16018,0.16987,0.0648,0.10213,0.05223,0.06538,0.0931,0.08326,0.06782,0.06198,0.06166,0.1122,0.07214,0.14007,0.0478
75+,0.13489,0.12334,0.15243,0.04487,0.0839,0.02746,0.06336,0.03842,0.03666,0.05462,0.04358,0.03492,0.04911,0.0449,0.05326,0.03382
