Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.6141,0.28625,0.104,0.05752,0.09251,0.1672,0.14905,0.14462,0.14346,0.04492,0.05567,0.06586,0.06138,0.07042,0.02492,0.04057
5 to 9,0.26912,1.09151,0.55976,0.1833,0.11929,0.08799,0.10725,0.17258,0.18847,0.07476,0.10579,0.05934,0.06796,0.09427,0.0535,0.0418
10 to 14,0.14107,0.40977,2.02825,0.87369,0.18218,0.08115,0.16688,0.13316,0.30248,0.09976,0.12302,0.06539,0.05991,0.06136,0.07894,0.06323
15 to 19,0.10994,0.11992,0.33446,2.76426,1.23768,0.33468,0.14034,0.10398,0.20492,0.20065,0.19287,0.08185,0.10039,0.06813,0.15539,0.03684
20 to 24,0.19173,0.10477,0.22821,0.69035,2.06476,0.96454,0.38331,0.25553,0.37946,0.28454,0.36338,0.21145,0.21829,0.20517,0.14864,0.08318
25 to 29,0.31146,0.22117,0.20529,0.34347,0.8682,1.30928,0.59945,0.47707,0.48468,0.37572,0.49067,0.37914,0.35733,0.34087,0.23057,0.11816
30 to 34,0.3879,0.291,0.25538,0.23442,0.55444,0.8023,0.81021,0.64343,0.72094,0.49656,0.38752,0.42342,0.39744,0.46502,0.25593,0.24177
35 to 39,0.34413,0.33419,0.31571,0.29017,0.38075,0.55542,0.59805,0.81045,0.80539,0.57347,0.38862,0.36321,0.49248,0.43086,0.36828,0.20063
40 to 44,0.2551,0.30948,0.39912,0.32531,0.32416,0.40657,0.41201,0.61864,0.95633,0.60232,0.48142,0.38863,0.46493,0.44898,0.47208,0.20953
45 to 49,0.189,0.15553,0.26522,0.30263,0.39543,0.38504,0.32928,0.41533,0.60919,0.64578,0.56255,0.2865,0.39383,0.37344,0.37221,0.27182
50 to 54,0.23345,0.12728,0.17806,0.13962,0.24542,0.33262,0.34132,0.28934,0.42719,0.51355,0.45162,0.42968,0.36423,0.42178,0.31108,0.2026
55 to 59,0.21299,0.14412,0.121,0.07577,0.17762,0.1949,0.26921,0.2506,0.2196,0.25695,0.39105,0.43844,0.49334,0.49919,0.33956,0.21369
60 to 64,0.16246,0.15379,0.09756,0.06381,0.0821,0.08822,0.14156,0.24725,0.23897,0.20994,0.27301,0.32612,0.49291,0.54384,0.64196,0.23232
65 to 69,0.13723,0.11266,0.09907,0.05703,0.06194,0.06456,0.10145,0.17002,0.16686,0.13673,0.14834,0.18107,0.3575,0.47127,0.57545,0.30807
70 to 74,0.09682,0.0601,0.07912,0.03826,0.0763,0.04551,0.05753,0.1128,0.14297,0.13725,0.11012,0.11303,0.28241,0.28123,0.5974,0.30221
75+,0.0475,0.04628,0.071,0.02649,0.06269,0.02392,0.05576,0.04656,0.06296,0.11054,0.07743,0.06402,0.12361,0.17503,0.22716,0.21386
