Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.65044,0.33575,0.12147,0.06088,0.08339,0.1411,0.1806,0.1379,0.1188,0.03496,0.05145,0.05656,0.06971,0.07977,0.0298,0.04198
5 to 9,0.28505,1.28026,0.65376,0.19402,0.10753,0.07426,0.12995,0.16456,0.15607,0.05818,0.09776,0.05096,0.07718,0.10679,0.06397,0.04325
10 to 14,0.14942,0.48063,2.36886,0.92476,0.16423,0.06848,0.2022,0.12697,0.25048,0.07763,0.11368,0.05615,0.06804,0.06951,0.0944,0.06543
15 to 19,0.11645,0.14065,0.39062,2.92583,1.11571,0.28243,0.17004,0.09915,0.16969,0.15615,0.17824,0.07029,0.114,0.07718,0.1858,0.03812
20 to 24,0.20307,0.12289,0.26653,0.7307,1.86128,0.81396,0.46445,0.24366,0.31423,0.22143,0.33581,0.18159,0.24788,0.23242,0.17774,0.08607
25 to 29,0.32989,0.25942,0.23976,0.36354,0.78264,1.10488,0.72633,0.45491,0.40136,0.29239,0.45344,0.3256,0.40578,0.38615,0.27571,0.12226
30 to 34,0.41085,0.34132,0.29827,0.24812,0.4998,0.67705,0.98171,0.61354,0.597,0.38642,0.35811,0.36362,0.45132,0.52678,0.30602,0.25017
35 to 39,0.36449,0.39198,0.36873,0.30713,0.34322,0.46871,0.72463,0.77279,0.66694,0.44627,0.35913,0.31192,0.55925,0.48809,0.44037,0.2076
40 to 44,0.27019,0.363,0.46614,0.34433,0.29221,0.34309,0.49921,0.5899,0.79193,0.46873,0.44489,0.33374,0.52796,0.50862,0.56448,0.21681
45 to 49,0.20019,0.18243,0.30976,0.32032,0.35646,0.32493,0.39897,0.39603,0.50447,0.50254,0.51986,0.24604,0.44722,0.42304,0.44506,0.28126
50 to 54,0.24726,0.14928,0.20796,0.14779,0.22123,0.28069,0.41356,0.2759,0.35375,0.39965,0.41735,0.369,0.41361,0.4778,0.37197,0.20963
55 to 59,0.22559,0.16904,0.14132,0.0802,0.16011,0.16447,0.32619,0.23896,0.18185,0.19996,0.36138,0.37652,0.56023,0.56549,0.40602,0.22111
60 to 64,0.17207,0.18039,0.11395,0.06754,0.07401,0.07445,0.17153,0.23577,0.19789,0.16338,0.2523,0.28006,0.55974,0.61607,0.76761,0.24039
65 to 69,0.14535,0.13215,0.11571,0.06036,0.05583,0.05448,0.12293,0.16212,0.13817,0.10641,0.13709,0.1555,0.40598,0.53387,0.68808,0.31877
70 to 74,0.10255,0.07049,0.0924,0.04049,0.06878,0.0384,0.06971,0.10756,0.11839,0.10681,0.10177,0.09707,0.3207,0.31858,0.71434,0.31271
75+,0.05031,0.05428,0.08292,0.02804,0.05651,0.02019,0.06756,0.04439,0.05214,0.08603,0.07156,0.05498,0.14037,0.19827,0.27163,0.22129
