Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,1.92099,0.87499,0.24376,0.12038,0.13557,0.15636,0.12433,0.08905,0.0599,0.01749,0.02431,0.03302,0.02392,0.01896,0.00658,0.00972
5 to 9,0.84186,3.33649,1.31197,0.38362,0.1748,0.08229,0.08946,0.10626,0.07869,0.0291,0.0462,0.02975,0.02649,0.02538,0.01413,0.01002
10 to 14,0.4413,1.25258,4.7538,1.82851,0.26697,0.07589,0.1392,0.08199,0.12629,0.03884,0.05373,0.03278,0.02335,0.01652,0.02086,0.01515
15 to 19,0.34391,0.36656,0.7839,5.78518,1.8137,0.31298,0.11706,0.06403,0.08556,0.07812,0.08423,0.04103,0.03913,0.01834,0.04105,0.00883
20 to 24,0.59975,0.32025,0.53487,1.44479,3.0257,0.90199,0.31973,0.15734,0.15843,0.11078,0.1587,0.10601,0.08508,0.05524,0.03927,0.01993
25 to 29,0.97429,0.67606,0.48116,0.71882,1.27225,1.22438,0.50002,0.29375,0.20236,0.14628,0.21429,0.19008,0.13928,0.09178,0.06092,0.02831
30 to 34,1.2134,0.88951,0.59857,0.4906,0.81247,0.75028,0.67582,0.39618,0.301,0.19332,0.16924,0.21228,0.15491,0.12521,0.06762,0.05794
35 to 39,1.07648,1.02154,0.73997,0.60727,0.55794,0.5194,0.49885,0.49902,0.33626,0.22327,0.16972,0.1821,0.19195,0.11601,0.0973,0.04808
40 to 44,0.79799,0.94601,0.93545,0.68083,0.47502,0.3802,0.34367,0.38092,0.39928,0.2345,0.21025,0.19484,0.18121,0.12089,0.12472,0.05021
45 to 49,0.59123,0.47543,0.62162,0.63336,0.57946,0.36007,0.27466,0.25573,0.25435,0.25142,0.24568,0.14364,0.1535,0.10055,0.09834,0.06514
50 to 54,0.73026,0.38905,0.41734,0.29221,0.35963,0.31105,0.2847,0.17816,0.17836,0.19994,0.19723,0.21542,0.14196,0.11357,0.08219,0.04855
55 to 59,0.66627,0.44055,0.2836,0.15857,0.26028,0.18226,0.22455,0.15431,0.09168,0.10004,0.17078,0.21981,0.19229,0.13441,0.08971,0.05121
60 to 64,0.50819,0.47011,0.22867,0.13354,0.12031,0.0825,0.11808,0.15224,0.09978,0.08174,0.11923,0.1635,0.19212,0.14643,0.1696,0.05567
65 to 69,0.42928,0.34439,0.23221,0.11936,0.09076,0.06037,0.08463,0.10469,0.06966,0.05323,0.06479,0.09078,0.13934,0.12689,0.15203,0.07383
70 to 74,0.30287,0.18371,0.18544,0.08007,0.11181,0.04255,0.04799,0.06946,0.05969,0.05344,0.04809,0.05667,0.11007,0.07572,0.15783,0.07242
75+,0.14859,0.14146,0.1664,0.05544,0.09186,0.02237,0.04651,0.02867,0.02629,0.04304,0.03382,0.03209,0.04818,0.04713,0.06002,0.05125
