Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.86577,0.38051,0.11508,0.05689,0.09011,0.16264,0.19727,0.13687,0.1053,0.04128,0.06628,0.08414,0.05709,0.05878,0.01649,0.02061
5 to 9,0.37941,1.45095,0.61937,0.18131,0.11619,0.08559,0.14195,0.16332,0.13833,0.0687,0.12594,0.07581,0.0632,0.07868,0.03539,0.02123
10 to 14,0.19889,0.54471,2.24426,0.86418,0.17745,0.07893,0.22087,0.12602,0.22201,0.09167,0.14646,0.08354,0.05572,0.05122,0.05223,0.03211
15 to 19,0.155,0.15941,0.37008,2.73418,1.20551,0.32554,0.18575,0.09841,0.1504,0.18439,0.22962,0.10456,0.09336,0.05686,0.1028,0.01871
20 to 24,0.2703,0.13927,0.25251,0.68283,2.0111,0.9382,0.50734,0.24183,0.27851,0.26147,0.4326,0.27014,0.20301,0.17125,0.09834,0.04225
25 to 29,0.4391,0.294,0.22715,0.33973,0.84563,1.27352,0.79341,0.45149,0.35574,0.34526,0.58415,0.48437,0.33232,0.28452,0.15254,0.06001
30 to 34,0.54687,0.38682,0.28258,0.23186,0.54003,0.78039,1.07237,0.60893,0.52914,0.4563,0.46134,0.54094,0.36961,0.38815,0.16932,0.1228
35 to 39,0.48516,0.44424,0.34934,0.28701,0.37085,0.54025,0.79155,0.76699,0.59113,0.52698,0.46265,0.46402,0.458,0.35963,0.24365,0.1019
40 to 44,0.35964,0.41139,0.44162,0.32177,0.31573,0.39546,0.54531,0.58547,0.70191,0.55349,0.57314,0.49649,0.43238,0.37476,0.31232,0.10642
45 to 49,0.26646,0.20675,0.29346,0.29934,0.38515,0.37452,0.43582,0.39306,0.44713,0.59342,0.66972,0.36602,0.36626,0.31171,0.24625,0.13806
50 to 54,0.32912,0.16919,0.19702,0.1381,0.23904,0.32353,0.45176,0.27383,0.31354,0.47192,0.53765,0.54894,0.33873,0.35206,0.20581,0.1029
55 to 59,0.30028,0.19158,0.13389,0.07495,0.173,0.18958,0.35631,0.23717,0.16118,0.23612,0.46555,0.56013,0.4588,0.41667,0.22464,0.10853
60 to 64,0.22903,0.20444,0.10795,0.06311,0.07997,0.08581,0.18737,0.234,0.1754,0.19292,0.32502,0.41663,0.4584,0.45394,0.42471,0.11799
65 to 69,0.19347,0.14977,0.10963,0.05641,0.06033,0.06279,0.13428,0.1609,0.12247,0.12565,0.17661,0.23133,0.33248,0.39337,0.38071,0.15647
70 to 74,0.1365,0.07989,0.08754,0.03784,0.07432,0.04426,0.07615,0.10675,0.10494,0.12613,0.1311,0.1444,0.26264,0.23474,0.39523,0.15349
75+,0.06697,0.06152,0.07856,0.0262,0.06106,0.02327,0.0738,0.04406,0.04621,0.10158,0.09219,0.08178,0.11496,0.14609,0.15029,0.10862
