Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.66987,0.29342,0.08154,0.0414,0.13336,0.44804,0.42557,0.25493,0.13361,0.03383,0.04063,0.03949,0.01932,0.0111,0.00252,0.00157
5 to 9,0.29356,1.11888,0.43885,0.13194,0.17196,0.23579,0.30622,0.30421,0.17553,0.0563,0.0772,0.03558,0.02139,0.01486,0.00541,0.00162
10 to 14,0.15388,0.42005,1.59015,0.6289,0.26263,0.21745,0.47648,0.23473,0.2817,0.07513,0.08977,0.03921,0.01885,0.00967,0.00798,0.00245
15 to 19,0.11992,0.12292,0.26222,1.98975,1.78423,0.89683,0.4007,0.1833,0.19085,0.15112,0.14074,0.04907,0.03159,0.01074,0.01572,0.00143
20 to 24,0.20914,0.10739,0.17891,0.49692,2.97653,2.58463,1.09446,0.45044,0.3534,0.2143,0.26517,0.12678,0.06869,0.03233,0.01503,0.00322
25 to 29,0.33974,0.22671,0.16095,0.24723,1.25158,3.50842,1.71159,0.84097,0.45139,0.28297,0.35805,0.22733,0.11244,0.05372,0.02332,0.00457
30 to 34,0.42312,0.29829,0.20022,0.16874,0.79927,2.14989,2.31337,1.13422,0.67143,0.37397,0.28278,0.25387,0.12506,0.07328,0.02589,0.00935
35 to 39,0.37538,0.34257,0.24752,0.20886,0.54888,1.48834,1.70758,1.42862,0.75008,0.4319,0.28358,0.21777,0.15497,0.0679,0.03725,0.00776
40 to 44,0.27826,0.31724,0.31291,0.23417,0.4673,1.08945,1.17638,1.09052,0.89065,0.45363,0.3513,0.23301,0.1463,0.07076,0.04775,0.00811
45 to 49,0.20617,0.15943,0.20793,0.21784,0.57005,1.03177,0.94016,0.73213,0.56736,0.48636,0.4105,0.17178,0.12393,0.05885,0.03765,0.01052
50 to 54,0.25465,0.13047,0.1396,0.1005,0.35379,0.8913,0.97455,0.51004,0.39785,0.38678,0.32955,0.25763,0.11461,0.06647,0.03146,0.00784
55 to 59,0.23233,0.14774,0.09486,0.05454,0.25605,0.52226,0.76865,0.44176,0.20452,0.19352,0.28536,0.26288,0.15524,0.07867,0.03434,0.00827
60 to 64,0.17721,0.15765,0.07649,0.04593,0.11836,0.2364,0.4042,0.43585,0.22256,0.15812,0.19922,0.19554,0.15511,0.0857,0.06493,0.00899
65 to 69,0.14969,0.11549,0.07767,0.04105,0.08929,0.17299,0.28968,0.2997,0.1554,0.10298,0.10825,0.10857,0.1125,0.07427,0.0582,0.01192
70 to 74,0.10561,0.06161,0.06203,0.02754,0.10999,0.12194,0.16427,0.19884,0.13315,0.10337,0.08036,0.06777,0.08887,0.04432,0.06042,0.01169
75+,0.05181,0.04744,0.05566,0.01907,0.09037,0.0641,0.1592,0.08207,0.05864,0.08325,0.05651,0.03838,0.0389,0.02758,0.02298,0.00827
