Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.71847,0.32268,0.08773,0.04425,0.1175,0.38967,0.44912,0.29003,0.13958,0.03293,0.03478,0.03984,0.01935,0.00657,0.00206,0.00234
5 to 9,0.31486,1.23044,0.47217,0.14103,0.15151,0.20508,0.32317,0.3461,0.18337,0.05481,0.06608,0.03589,0.02143,0.00879,0.00442,0.00241
10 to 14,0.16505,0.46193,1.71086,0.67219,0.23139,0.18912,0.50286,0.26705,0.29428,0.07314,0.07684,0.03955,0.01889,0.00572,0.00653,0.00365
15 to 19,0.12863,0.13518,0.28212,2.12673,1.57199,0.77999,0.42288,0.20854,0.19937,0.14711,0.12047,0.04951,0.03165,0.00635,0.01285,0.00213
20 to 24,0.22431,0.1181,0.1925,0.53113,2.62247,2.24791,1.15503,0.51246,0.36918,0.20862,0.22698,0.1279,0.06882,0.01913,0.01229,0.0048
25 to 29,0.36439,0.24932,0.17317,0.26425,1.1027,3.05136,1.80632,0.95677,0.47155,0.27547,0.30649,0.22933,0.11266,0.03179,0.01907,0.00682
30 to 34,0.45382,0.32803,0.21542,0.18035,0.7042,1.86981,2.44141,1.2904,0.70141,0.36406,0.24205,0.25611,0.12531,0.04337,0.02116,0.01396
35 to 39,0.40261,0.37673,0.26631,0.22324,0.48359,1.29444,1.80209,1.62535,0.78358,0.42045,0.24274,0.21969,0.15527,0.04018,0.03045,0.01159
40 to 44,0.29845,0.34887,0.33666,0.25029,0.41171,0.94752,1.24149,1.24069,0.93042,0.44161,0.30071,0.23507,0.14658,0.04187,0.03904,0.0121
45 to 49,0.22112,0.17533,0.22372,0.23284,0.50224,0.89736,0.9922,0.83294,0.59269,0.47346,0.35138,0.17329,0.12417,0.03483,0.03078,0.0157
50 to 54,0.27312,0.14348,0.1502,0.10742,0.3117,0.77519,1.02849,0.58028,0.41561,0.37652,0.28209,0.2599,0.11484,0.03934,0.02572,0.0117
55 to 59,0.24919,0.16247,0.10207,0.05829,0.22559,0.45423,0.81119,0.50259,0.21365,0.18839,0.24426,0.2652,0.15554,0.04656,0.02808,0.01234
60 to 64,0.19007,0.17337,0.0823,0.04909,0.10428,0.2056,0.42658,0.49587,0.2325,0.15392,0.17053,0.19726,0.15541,0.05072,0.05308,0.01342
65 to 69,0.16055,0.12701,0.08357,0.04388,0.07867,0.15045,0.30571,0.34097,0.16234,0.10025,0.09266,0.10952,0.11272,0.04395,0.04758,0.01779
70 to 74,0.11327,0.06775,0.06674,0.02943,0.09691,0.10605,0.17336,0.22623,0.1391,0.10063,0.06879,0.06837,0.08904,0.02623,0.0494,0.01746
75+,0.05557,0.05217,0.05989,0.02038,0.07962,0.05575,0.16801,0.09337,0.06126,0.08105,0.04837,0.03872,0.03897,0.01632,0.01878,0.01235
