Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,2.17167,0.8413,0.23114,0.11618,0.14184,0.19192,0.15349,0.10973,0.06663,0.01607,0.0193,0.0236,0.01546,0.01185,0.00389,0.00486
5 to 9,0.95172,3.20802,1.24404,0.37026,0.18289,0.101,0.11045,0.13094,0.08753,0.02674,0.03667,0.02126,0.01711,0.01586,0.00834,0.005
10 to 14,0.49889,1.20435,4.50767,1.76479,0.27932,0.09315,0.17186,0.10103,0.14048,0.03568,0.04265,0.02342,0.01509,0.01033,0.01231,0.00757
15 to 19,0.38879,0.35244,0.74331,5.58361,1.89762,0.38416,0.14453,0.0789,0.09517,0.07177,0.06686,0.02932,0.02528,0.01146,0.02424,0.00441
20 to 24,0.67801,0.30792,0.50717,1.39445,3.1657,1.10714,0.39475,0.19388,0.17624,0.10177,0.12597,0.07575,0.05497,0.03453,0.02318,0.00996
25 to 29,1.10143,0.65003,0.45625,0.69378,1.33112,1.50285,0.61734,0.36197,0.2251,0.13439,0.1701,0.13583,0.08998,0.05736,0.03596,0.01414
30 to 34,1.37175,0.85526,0.56758,0.4735,0.85007,0.92092,0.83438,0.48819,0.33483,0.17761,0.13434,0.15169,0.10008,0.07825,0.03992,0.02893
35 to 39,1.21696,0.98221,0.70165,0.58611,0.58376,0.63754,0.61589,0.61491,0.37406,0.20512,0.13472,0.13012,0.12401,0.0725,0.05744,0.02401
40 to 44,0.90212,0.90959,0.88702,0.65711,0.497,0.46667,0.4243,0.46938,0.44416,0.21544,0.16689,0.13922,0.11707,0.07555,0.07363,0.02508
45 to 49,0.66838,0.45713,0.58943,0.6113,0.60627,0.44197,0.3391,0.31512,0.28293,0.23098,0.19502,0.10264,0.09917,0.06284,0.05805,0.03253
50 to 54,0.82556,0.37407,0.39573,0.28203,0.37627,0.38179,0.3515,0.21953,0.1984,0.18369,0.15656,0.15393,0.09172,0.07098,0.04852,0.02425
55 to 59,0.75321,0.42358,0.26891,0.15305,0.27232,0.22372,0.27724,0.19014,0.10199,0.0919,0.13556,0.15707,0.12423,0.084,0.05296,0.02557
60 to 64,0.5745,0.45201,0.21683,0.12889,0.12588,0.10126,0.14579,0.1876,0.11099,0.07509,0.09464,0.11683,0.12412,0.09152,0.10012,0.0278
65 to 69,0.4853,0.33113,0.22019,0.1152,0.09496,0.0741,0.10448,0.129,0.07749,0.04891,0.05143,0.06487,0.09002,0.07931,0.08975,0.03687
70 to 74,0.34239,0.17664,0.17584,0.07728,0.11698,0.05223,0.05925,0.08559,0.0664,0.04909,0.03818,0.04049,0.07111,0.04733,0.09317,0.03617
75+,0.16798,0.13601,0.15779,0.0535,0.09611,0.02746,0.05742,0.03533,0.02924,0.03954,0.02684,0.02293,0.03113,0.02945,0.03543,0.02559
