Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.81672,0.35903,0.10859,0.08247,0.1487,0.25458,0.20579,0.12399,0.07941,0.02614,0.04503,0.07816,0.05949,0.04807,0.01717,0.02867
5 to 9,0.35792,1.36903,0.58446,0.26281,0.19174,0.13398,0.14807,0.14796,0.10432,0.0435,0.08557,0.07042,0.06586,0.06435,0.03686,0.02954
10 to 14,0.18762,0.51396,2.11774,1.25267,0.29283,0.12356,0.23041,0.11417,0.16742,0.05805,0.09951,0.0776,0.05806,0.04189,0.0544,0.04469
15 to 19,0.14621,0.15041,0.34922,3.9633,1.98938,0.50959,0.19376,0.08915,0.11342,0.11676,0.15601,0.09713,0.09729,0.04651,0.10707,0.02604
20 to 24,0.25499,0.13141,0.23827,0.9898,3.31877,1.46862,0.52923,0.21908,0.21003,0.16557,0.29393,0.25093,0.21154,0.14006,0.10242,0.05879
25 to 29,0.41422,0.2774,0.21435,0.49245,1.39549,1.99353,0.82765,0.40902,0.26827,0.21862,0.3969,0.44994,0.34629,0.23269,0.15887,0.0835
30 to 34,0.51588,0.36498,0.26665,0.3361,0.89117,1.2216,1.11864,0.55165,0.39904,0.28893,0.31346,0.50248,0.38516,0.31744,0.17634,0.17086
35 to 39,0.45767,0.41916,0.32964,0.41603,0.61199,0.84569,0.82571,0.69484,0.44578,0.33369,0.31435,0.43103,0.47726,0.29412,0.25376,0.14179
40 to 44,0.33927,0.38817,0.41673,0.46642,0.52103,0.61904,0.56885,0.5304,0.52932,0.35048,0.38942,0.46119,0.45056,0.3065,0.32528,0.14807
45 to 49,0.25136,0.19508,0.27692,0.4339,0.63559,0.58627,0.45462,0.35609,0.33719,0.37576,0.45504,0.34,0.38166,0.25493,0.25646,0.1921
50 to 54,0.31047,0.15964,0.18592,0.20019,0.39447,0.50645,0.47125,0.24807,0.23645,0.29882,0.36531,0.50991,0.35298,0.28793,0.21435,0.14318
55 to 59,0.28327,0.18076,0.12634,0.10864,0.28549,0.29676,0.37169,0.21486,0.12155,0.14951,0.31632,0.52031,0.4781,0.34077,0.23397,0.15101
60 to 64,0.21606,0.1929,0.10187,0.09149,0.13197,0.13433,0.19546,0.21199,0.13227,0.12216,0.22084,0.38701,0.47768,0.37125,0.44233,0.16418
65 to 69,0.18251,0.14131,0.10345,0.08177,0.09956,0.09829,0.14008,0.14577,0.09235,0.07956,0.11999,0.21488,0.34646,0.32171,0.39651,0.21771
70 to 74,0.12877,0.07538,0.08261,0.05485,0.12264,0.06929,0.07943,0.09671,0.07913,0.07987,0.08908,0.13414,0.27368,0.19198,0.41163,0.21358
75+,0.06317,0.05804,0.07413,0.03798,0.10076,0.03642,0.07698,0.03992,0.03485,0.06432,0.06264,0.07597,0.11979,0.11948,0.15653,0.15114
