Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,1.69495,0.70847,0.20478,0.11418,0.15903,0.22961,0.17951,0.13389,0.07912,0.01963,0.02292,0.02712,0.01894,0.01569,0.00479,0.0069
5 to 9,0.7428,2.70154,1.10215,0.36386,0.20506,0.12084,0.12917,0.15977,0.10395,0.03267,0.04354,0.02443,0.02097,0.02101,0.01029,0.00711
10 to 14,0.38937,1.0142,3.99354,1.73433,0.31317,0.11144,0.20099,0.12328,0.16682,0.04359,0.05063,0.02692,0.01849,0.01367,0.01518,0.01076
15 to 19,0.30344,0.2968,0.65853,5.48721,2.12761,0.4596,0.16902,0.09627,0.11302,0.08768,0.07939,0.0337,0.03098,0.01518,0.02989,0.00627
20 to 24,0.52918,0.25931,0.44933,1.37038,3.54938,1.32454,0.46166,0.23656,0.20928,0.12434,0.14957,0.08706,0.06737,0.04572,0.02859,0.01415
25 to 29,0.85965,0.5474,0.40421,0.6818,1.49245,1.79796,0.72198,0.44167,0.26731,0.16418,0.20196,0.1561,0.11028,0.07596,0.04435,0.0201
30 to 34,1.07063,0.72023,0.50284,0.46533,0.95309,1.10175,0.97582,0.59568,0.39761,0.21698,0.1595,0.17432,0.12266,0.10362,0.04923,0.04112
35 to 39,0.94981,0.82714,0.62162,0.57599,0.65451,0.76273,0.72029,0.7503,0.44419,0.25059,0.15996,0.14954,0.15199,0.09601,0.07084,0.03413
40 to 44,0.70409,0.76598,0.78585,0.64577,0.55723,0.55831,0.49622,0.57273,0.52743,0.2632,0.19815,0.16,0.14348,0.10005,0.0908,0.03564
45 to 49,0.52166,0.38496,0.52221,0.60074,0.67975,0.52875,0.39658,0.38451,0.33598,0.28219,0.23154,0.11796,0.12154,0.08321,0.07159,0.04624
50 to 54,0.64434,0.31501,0.35059,0.27716,0.42188,0.45677,0.41108,0.26787,0.2356,0.22441,0.18589,0.1769,0.11241,0.09399,0.05984,0.03446
55 to 59,0.58787,0.35671,0.23824,0.15041,0.30533,0.26764,0.32423,0.23201,0.12111,0.11228,0.16096,0.18051,0.15225,0.11123,0.06531,0.03635
60 to 64,0.44839,0.38065,0.1921,0.12666,0.14114,0.12115,0.1705,0.2289,0.1318,0.09174,0.11237,0.13427,0.15212,0.12118,0.12348,0.03952
65 to 69,0.37877,0.27885,0.19507,0.11321,0.10647,0.08865,0.12219,0.1574,0.09202,0.05975,0.06106,0.07455,0.11033,0.10501,0.11068,0.0524
70 to 74,0.26723,0.14875,0.15578,0.07594,0.13116,0.06249,0.06929,0.10443,0.07885,0.05998,0.04533,0.04654,0.08716,0.06267,0.11491,0.05141
75+,0.1311,0.11454,0.13979,0.05258,0.10776,0.03285,0.06715,0.0431,0.03472,0.0483,0.03187,0.02636,0.03815,0.039,0.04369,0.03638
