Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.91628,0.45527,0.13911,0.08654,0.12851,0.18644,0.17518,0.14988,0.10887,0.03145,0.04867,0.07329,0.04895,0.03871,0.01309,0.01812
5 to 9,0.40155,1.73602,0.74873,0.27578,0.16571,0.09812,0.12605,0.17885,0.14303,0.05234,0.09249,0.06602,0.0542,0.05182,0.0281,0.01867
10 to 14,0.21049,0.65173,2.71296,1.31449,0.25308,0.09049,0.19614,0.138,0.22954,0.06984,0.10755,0.07276,0.04778,0.03373,0.04147,0.02824
15 to 19,0.16404,0.19072,0.44737,4.15889,1.71932,0.3732,0.16495,0.10776,0.15551,0.14049,0.16862,0.09107,0.08006,0.03745,0.08163,0.01645
20 to 24,0.28607,0.16663,0.30524,1.03864,2.86826,1.07554,0.45053,0.26482,0.28797,0.19922,0.31768,0.23529,0.17409,0.11279,0.07808,0.03715
25 to 29,0.46472,0.35176,0.27459,0.51675,1.20605,1.45995,0.70457,0.49441,0.36782,0.26305,0.42897,0.42188,0.28498,0.1874,0.12112,0.05277
30 to 34,0.57878,0.46282,0.3416,0.35268,0.7702,0.89463,0.95228,0.66682,0.54711,0.34766,0.33879,0.47115,0.31696,0.25565,0.13444,0.10798
35 to 39,0.51346,0.53152,0.42229,0.43656,0.52891,0.61934,0.70292,0.8399,0.6112,0.40151,0.33975,0.40415,0.39276,0.23687,0.19346,0.08961
40 to 44,0.38063,0.49222,0.53385,0.48944,0.4503,0.45335,0.48425,0.64113,0.72575,0.42171,0.42088,0.43244,0.37078,0.24684,0.24799,0.09358
45 to 49,0.28201,0.24737,0.35475,0.45532,0.54931,0.42935,0.38701,0.43042,0.46231,0.45213,0.49181,0.3188,0.31408,0.20531,0.19552,0.1214
50 to 54,0.34832,0.20243,0.23817,0.21007,0.34092,0.3709,0.40117,0.29986,0.32419,0.35956,0.39483,0.47812,0.29048,0.23188,0.16342,0.09048
55 to 59,0.3178,0.22922,0.16185,0.114,0.24674,0.21733,0.31641,0.25971,0.16665,0.1799,0.34188,0.48786,0.39345,0.27443,0.17837,0.09544
60 to 64,0.2424,0.2446,0.1305,0.096,0.11405,0.09837,0.16639,0.25624,0.18135,0.14699,0.23868,0.36288,0.3931,0.29898,0.33723,0.10376
65 to 69,0.20476,0.17919,0.13252,0.0858,0.08604,0.07199,0.11924,0.1762,0.12662,0.09573,0.12969,0.20148,0.28511,0.25909,0.30229,0.13759
70 to 74,0.14446,0.09559,0.10583,0.05756,0.10599,0.05074,0.06762,0.1169,0.1085,0.0961,0.09627,0.12577,0.22523,0.15461,0.31382,0.13497
75+,0.07087,0.0736,0.09496,0.03985,0.08708,0.02667,0.06553,0.04825,0.04778,0.0774,0.0677,0.07123,0.09858,0.09622,0.11933,0.09551
