Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.65662,0.327,0.1166,0.06744,0.08113,0.14735,0.14887,0.13284,0.1011,0.03448,0.05682,0.09148,0.07599,0.07248,0.02678,0.03447
5 to 9,0.28776,1.2469,0.62755,0.21494,0.10461,0.07755,0.10712,0.15852,0.13282,0.05738,0.10797,0.08241,0.08413,0.09702,0.05749,0.03551
10 to 14,0.15084,0.46811,2.27389,1.02448,0.15977,0.07152,0.16668,0.12232,0.21315,0.07657,0.12555,0.09082,0.07417,0.06315,0.08484,0.05373
15 to 19,0.11755,0.13699,0.37496,3.24132,1.08541,0.29495,0.14017,0.09552,0.14441,0.15401,0.19684,0.11368,0.12428,0.07012,0.16699,0.0313
20 to 24,0.205,0.11968,0.25584,0.80949,1.81073,0.85004,0.38286,0.23472,0.26741,0.2184,0.37085,0.29368,0.27023,0.21117,0.15975,0.07068
25 to 29,0.33302,0.25266,0.23015,0.40274,0.76138,1.15385,0.59875,0.43822,0.34155,0.28838,0.50076,0.52659,0.44237,0.35085,0.2478,0.10039
30 to 34,0.41476,0.33242,0.28631,0.27487,0.48623,0.70706,0.80926,0.59104,0.50805,0.38113,0.39549,0.58808,0.49201,0.47863,0.27505,0.20543
35 to 39,0.36795,0.38177,0.35395,0.34024,0.3339,0.48949,0.59735,0.74445,0.56756,0.44017,0.39661,0.50446,0.60967,0.44347,0.3958,0.17047
40 to 44,0.27276,0.35354,0.44746,0.38146,0.28428,0.3583,0.41152,0.56827,0.67393,0.46231,0.49132,0.53976,0.57556,0.46212,0.50734,0.17803
45 to 49,0.20209,0.17768,0.29734,0.35486,0.34678,0.33933,0.32889,0.38151,0.4293,0.49567,0.57411,0.39792,0.48754,0.38437,0.40001,0.23096
50 to 54,0.24961,0.14539,0.19962,0.16372,0.21522,0.29313,0.34092,0.26578,0.30104,0.39418,0.4609,0.59678,0.45091,0.43412,0.33432,0.17214
55 to 59,0.22774,0.16464,0.13565,0.08885,0.15576,0.17176,0.26889,0.2302,0.15475,0.19722,0.39909,0.60895,0.61074,0.51379,0.36492,0.18156
60 to 64,0.1737,0.17569,0.10938,0.07482,0.072,0.07775,0.1414,0.22712,0.16841,0.16114,0.27863,0.45294,0.61021,0.55975,0.68991,0.19739
65 to 69,0.14673,0.1287,0.11107,0.06687,0.05432,0.05689,0.10134,0.15617,0.11758,0.10495,0.15139,0.25149,0.44258,0.48506,0.61844,0.26176
70 to 74,0.10352,0.06866,0.0887,0.04486,0.06691,0.0401,0.05746,0.10362,0.10075,0.10535,0.11239,0.15699,0.34961,0.28946,0.64203,0.25678
75+,0.05079,0.05287,0.07959,0.03106,0.05497,0.02108,0.05569,0.04277,0.04437,0.08485,0.07903,0.08891,0.15302,0.18015,0.24413,0.18171
