Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,1.34243,0.61359,0.17744,0.09132,0.12035,0.22356,0.22294,0.15645,0.0934,0.02482,0.03295,0.05002,0.03252,0.02541,0.00533,0.0098
5 to 9,0.58831,2.33974,0.95504,0.29103,0.15519,0.11765,0.16042,0.1867,0.1227,0.04131,0.0626,0.04506,0.036,0.03401,0.01145,0.0101
10 to 14,0.30839,0.87838,3.4605,1.38718,0.23701,0.1085,0.24962,0.14406,0.19692,0.05512,0.0728,0.04966,0.03174,0.02214,0.0169,0.01528
15 to 19,0.24033,0.25705,0.57064,4.38887,1.61019,0.44748,0.20992,0.11249,0.13341,0.11087,0.11413,0.06216,0.05318,0.02458,0.03326,0.0089
20 to 24,0.41912,0.22458,0.38935,1.09608,2.68619,1.28962,0.57335,0.27644,0.24704,0.15723,0.21503,0.16058,0.11563,0.07403,0.03181,0.0201
25 to 29,0.68086,0.47409,0.35026,0.54533,1.1295,1.75056,0.89665,0.51611,0.31554,0.20761,0.29036,0.28793,0.18929,0.123,0.04935,0.02855
30 to 34,0.84796,0.62377,0.43572,0.37219,0.72131,1.07271,1.2119,0.69608,0.46935,0.27438,0.22932,0.32155,0.21054,0.16779,0.05478,0.05843
35 to 39,0.75227,0.71636,0.53865,0.4607,0.49534,0.74262,0.89455,0.87676,0.52434,0.31688,0.22997,0.27583,0.26088,0.15547,0.07882,0.04848
40 to 44,0.55765,0.6634,0.68096,0.51651,0.42172,0.54359,0.61627,0.66926,0.6226,0.33282,0.28489,0.29513,0.24629,0.16201,0.10104,0.05063
45 to 49,0.41316,0.3334,0.4525,0.4805,0.51444,0.51481,0.49252,0.44931,0.3966,0.35683,0.33289,0.21758,0.20862,0.13475,0.07966,0.06569
50 to 54,0.51032,0.27283,0.3038,0.22168,0.31928,0.44472,0.51054,0.31302,0.27811,0.28377,0.26725,0.32631,0.19295,0.15219,0.06658,0.04896
55 to 59,0.4656,0.30894,0.20644,0.1203,0.23107,0.26059,0.40267,0.27111,0.14296,0.14198,0.23141,0.33296,0.26134,0.18012,0.07268,0.05164
60 to 64,0.35513,0.32967,0.16646,0.10131,0.10681,0.11795,0.21175,0.26749,0.15558,0.11601,0.16156,0.24766,0.26111,0.19623,0.1374,0.05614
65 to 69,0.29999,0.24151,0.16903,0.09055,0.08058,0.08631,0.15175,0.18393,0.10863,0.07555,0.08778,0.13751,0.18938,0.17005,0.12316,0.07445
70 to 74,0.21165,0.12883,0.13499,0.06074,0.09926,0.06084,0.08606,0.12203,0.09308,0.07584,0.06517,0.08584,0.1496,0.10148,0.12786,0.07303
75+,0.10384,0.0992,0.12113,0.04206,0.08155,0.03198,0.0834,0.05037,0.04099,0.06108,0.04582,0.04862,0.06548,0.06315,0.04862,0.05168
