Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,2.16776,0.90749,0.22503,0.10383,0.13151,0.19351,0.15633,0.11218,0.06612,0.01579,0.02061,0.02401,0.01713,0.01346,0.00448,0.00583
5 to 9,0.95,3.46042,1.21115,0.33088,0.16958,0.10184,0.11249,0.13387,0.08686,0.02628,0.03917,0.02163,0.01896,0.01802,0.00961,0.006
10 to 14,0.49799,1.2991,4.38851,1.57713,0.25898,0.09392,0.17504,0.10329,0.1394,0.03507,0.04555,0.02384,0.01672,0.01173,0.01418,0.00908
15 to 19,0.38809,0.38017,0.72367,4.98986,1.75944,0.38734,0.1472,0.08066,0.09444,0.07053,0.07141,0.02984,0.02801,0.01302,0.02791,0.00529
20 to 24,0.67679,0.33215,0.49377,1.24617,2.93518,1.1163,0.40205,0.19822,0.17488,0.10002,0.13454,0.07708,0.06091,0.03922,0.0267,0.01194
25 to 29,1.09945,0.70117,0.44419,0.62,1.23419,1.51529,0.62876,0.37007,0.22337,0.13207,0.18167,0.13821,0.09971,0.06516,0.04142,0.01697
30 to 34,1.36928,0.92255,0.55257,0.42315,0.78817,0.92854,0.84982,0.49912,0.33226,0.17454,0.14348,0.15435,0.11091,0.08889,0.04597,0.03471
35 to 39,1.21476,1.05949,0.6831,0.52379,0.54125,0.64281,0.62729,0.62868,0.37118,0.20158,0.14389,0.1324,0.13743,0.08236,0.06616,0.02881
40 to 44,0.9005,0.98115,0.86357,0.58724,0.46081,0.47054,0.43215,0.47989,0.44074,0.21172,0.17825,0.14167,0.12974,0.08583,0.0848,0.03009
45 to 49,0.66718,0.49309,0.57385,0.54629,0.56213,0.44562,0.34537,0.32218,0.28076,0.227,0.20828,0.10444,0.1099,0.07139,0.06686,0.03903
50 to 54,0.82407,0.4035,0.38527,0.25204,0.34887,0.38495,0.35801,0.22445,0.19688,0.18052,0.16721,0.15663,0.10164,0.08063,0.05588,0.02909
55 to 59,0.75185,0.45691,0.26181,0.13677,0.25249,0.22557,0.28237,0.1944,0.1012,0.09032,0.14479,0.15983,0.13767,0.09542,0.061,0.03068
60 to 64,0.57347,0.48757,0.2111,0.11518,0.11671,0.1021,0.14849,0.1918,0.11014,0.0738,0.10108,0.11888,0.13755,0.10396,0.11532,0.03336
65 to 69,0.48442,0.35718,0.21437,0.10295,0.08805,0.07471,0.10641,0.13189,0.0769,0.04806,0.05493,0.06601,0.09976,0.09009,0.10337,0.04423
70 to 74,0.34177,0.19054,0.17119,0.06906,0.10847,0.05267,0.06034,0.0875,0.06589,0.04825,0.04077,0.0412,0.07881,0.05376,0.10732,0.04339
75+,0.16768,0.14672,0.15361,0.04782,0.08911,0.02769,0.05848,0.03612,0.02902,0.03886,0.02867,0.02334,0.03449,0.03346,0.04081,0.03071
