Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,1.50994,0.70405,0.1753,0.08721,0.11987,0.23419,0.21983,0.14382,0.08479,0.02416,0.03347,0.04755,0.02934,0.02045,0.00537,0.00498
5 to 9,0.66172,2.68468,0.94348,0.27793,0.15457,0.12325,0.15818,0.17162,0.11139,0.0402,0.06361,0.04284,0.03248,0.02738,0.01153,0.00513
10 to 14,0.34687,1.00787,3.41864,1.32472,0.23606,0.11366,0.24613,0.13242,0.17877,0.05365,0.07397,0.04721,0.02864,0.01782,0.01701,0.00777
15 to 19,0.27032,0.29495,0.56373,4.19126,1.60371,0.46876,0.20698,0.1034,0.12111,0.10791,0.11597,0.05909,0.04799,0.01979,0.03348,0.00453
20 to 24,0.47142,0.25769,0.38464,1.04673,2.67539,1.35096,0.56534,0.25411,0.22427,0.15302,0.21849,0.15265,0.10434,0.05959,0.03203,0.01022
25 to 29,0.76581,0.54399,0.34602,0.52078,1.12495,1.83382,0.88412,0.47442,0.28645,0.20206,0.29502,0.27371,0.1708,0.09901,0.04968,0.01451
30 to 34,0.95376,0.71574,0.43045,0.35543,0.71841,1.12373,1.19497,0.63986,0.42608,0.26704,0.233,0.30568,0.18997,0.13507,0.05515,0.0297
35 to 39,0.84614,0.82198,0.53214,0.43996,0.49335,0.77794,0.88205,0.80594,0.476,0.3084,0.23366,0.26221,0.2354,0.12514,0.07936,0.02464
40 to 44,0.62724,0.7612,0.67272,0.49325,0.42002,0.56945,0.60766,0.6152,0.5652,0.32392,0.28946,0.28056,0.22223,0.13041,0.10172,0.02573
45 to 49,0.46472,0.38255,0.44703,0.45886,0.51237,0.5393,0.48564,0.41302,0.36004,0.34729,0.33824,0.20683,0.18825,0.10847,0.0802,0.03339
50 to 54,0.574,0.31305,0.30012,0.2117,0.31799,0.46588,0.5034,0.28774,0.25247,0.27618,0.27154,0.3102,0.1741,0.12251,0.06703,0.02488
55 to 59,0.5237,0.35448,0.20395,0.11488,0.23014,0.27298,0.39704,0.24921,0.12978,0.13818,0.23513,0.31652,0.23581,0.14499,0.07317,0.02625
60 to 64,0.39945,0.37827,0.16445,0.09675,0.10638,0.12357,0.20879,0.24588,0.14124,0.1129,0.16415,0.23543,0.23561,0.15796,0.13833,0.02853
65 to 69,0.33742,0.27711,0.16699,0.08647,0.08026,0.09042,0.14963,0.16907,0.09861,0.07353,0.0892,0.13072,0.17088,0.13688,0.124,0.03784
70 to 74,0.23806,0.14782,0.13335,0.05801,0.09887,0.06374,0.08485,0.11218,0.0845,0.07381,0.06621,0.0816,0.13499,0.08168,0.12873,0.03712
75+,0.11679,0.11383,0.11967,0.04016,0.08122,0.03351,0.08223,0.0463,0.03721,0.05945,0.04656,0.04622,0.05908,0.05084,0.04895,0.02627
