Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,1.00407,0.4681,0.14904,0.09222,0.12977,0.19648,0.18481,0.15981,0.10789,0.02964,0.04252,0.06082,0.04373,0.03788,0.01241,0.01618
5 to 9,0.44002,1.78494,0.80219,0.29388,0.16733,0.1034,0.13298,0.1907,0.14174,0.04933,0.0808,0.05479,0.04842,0.0507,0.02663,0.01666
10 to 14,0.23066,0.67009,2.90666,1.40076,0.25556,0.09536,0.20692,0.14715,0.22748,0.06583,0.09396,0.06038,0.04268,0.033,0.0393,0.02521
15 to 19,0.17976,0.1961,0.47931,4.43185,1.7362,0.39328,0.17401,0.1149,0.15411,0.13241,0.14731,0.07558,0.07152,0.03664,0.07736,0.01469
20 to 24,0.31348,0.17133,0.32704,1.10681,2.8964,1.1334,0.47529,0.28237,0.28538,0.18777,0.27754,0.19525,0.15551,0.11035,0.074,0.03316
25 to 29,0.50924,0.36168,0.2942,0.55067,1.21789,1.5385,0.74329,0.52718,0.3645,0.24794,0.37476,0.35009,0.25458,0.18334,0.11479,0.04711
30 to 34,0.63423,0.47586,0.36599,0.37583,0.77776,0.94277,1.00462,0.71102,0.54218,0.32768,0.29598,0.39097,0.28315,0.25011,0.12741,0.09639
35 to 39,0.56266,0.5465,0.45244,0.46521,0.5341,0.65266,0.74154,0.89558,0.6057,0.37844,0.29682,0.33538,0.35086,0.23173,0.18335,0.07999
40 to 44,0.41709,0.50609,0.57197,0.52157,0.45472,0.47774,0.51086,0.68362,0.71921,0.39748,0.3677,0.35885,0.33123,0.24148,0.23502,0.08353
45 to 49,0.30902,0.25434,0.38008,0.4852,0.5547,0.45245,0.40828,0.45896,0.45815,0.42615,0.42966,0.26455,0.28057,0.20085,0.1853,0.10837
50 to 54,0.3817,0.20813,0.25517,0.22385,0.34426,0.39085,0.42322,0.31973,0.32127,0.3389,0.34494,0.39676,0.25949,0.22685,0.15487,0.08077
55 to 59,0.34825,0.23568,0.1734,0.12148,0.24916,0.22902,0.3338,0.27693,0.16515,0.16956,0.29868,0.40485,0.35147,0.26848,0.16904,0.08519
60 to 64,0.26562,0.2515,0.13982,0.1023,0.11517,0.10367,0.17553,0.27323,0.17972,0.13854,0.20852,0.30113,0.35117,0.2925,0.31959,0.09262
65 to 69,0.22438,0.18424,0.14198,0.09144,0.08689,0.07586,0.1258,0.18788,0.12548,0.09023,0.1133,0.1672,0.2547,0.25347,0.28648,0.12282
70 to 74,0.1583,0.09828,0.11338,0.06134,0.10703,0.05347,0.07134,0.12465,0.10752,0.09058,0.08411,0.10437,0.2012,0.15126,0.29741,0.12049
75+,0.07766,0.07568,0.10174,0.04247,0.08793,0.02811,0.06913,0.05145,0.04735,0.07295,0.05914,0.05911,0.08806,0.09414,0.11309,0.08526
