Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.68757,0.31421,0.11113,0.07274,0.11143,0.18444,0.16719,0.1488,0.10848,0.03654,0.05444,0.0834,0.06415,0.05535,0.02081,0.03024
5 to 9,0.30132,1.19816,0.5981,0.23181,0.14368,0.09707,0.1203,0.17757,0.14252,0.06082,0.10344,0.07513,0.07102,0.0741,0.04466,0.03115
10 to 14,0.15795,0.44981,2.16716,1.10492,0.21943,0.08951,0.1872,0.13701,0.22873,0.08115,0.12029,0.0828,0.06261,0.04823,0.06591,0.04712
15 to 19,0.12309,0.13163,0.35737,3.49585,1.49077,0.36918,0.15742,0.10699,0.15496,0.16324,0.1886,0.10364,0.10491,0.05355,0.12972,0.02746
20 to 24,0.21466,0.115,0.24384,0.87306,2.48697,1.06397,0.42998,0.26292,0.28694,0.23148,0.35532,0.26775,0.22812,0.16127,0.12409,0.062
25 to 29,0.34872,0.24278,0.21935,0.43437,1.04573,1.44425,0.67243,0.49088,0.3665,0.30566,0.47979,0.48009,0.37342,0.26793,0.19249,0.08806
30 to 34,0.43431,0.31943,0.27287,0.29646,0.66781,0.88501,0.90885,0.66205,0.54516,0.40396,0.37893,0.53615,0.41533,0.36552,0.21366,0.18019
35 to 39,0.3853,0.36684,0.33734,0.36696,0.4586,0.61268,0.67086,0.8339,0.60902,0.46653,0.38001,0.45991,0.51465,0.33867,0.30746,0.14953
40 to 44,0.28562,0.33972,0.42645,0.41141,0.39044,0.44848,0.46216,0.63655,0.72316,0.49001,0.47075,0.4921,0.48586,0.35291,0.39411,0.15616
45 to 49,0.21161,0.17073,0.28338,0.38273,0.47629,0.42473,0.36936,0.42735,0.46066,0.52535,0.55008,0.36278,0.41156,0.29354,0.31073,0.20258
50 to 54,0.26138,0.13971,0.19025,0.17658,0.2956,0.36691,0.38287,0.29772,0.32303,0.41779,0.44161,0.54408,0.38063,0.33153,0.25971,0.15099
55 to 59,0.23847,0.1582,0.12929,0.09582,0.21394,0.21499,0.30198,0.25786,0.16605,0.20903,0.38238,0.55517,0.51556,0.39237,0.28348,0.15926
60 to 64,0.18189,0.16882,0.10425,0.0807,0.09889,0.09732,0.1588,0.25441,0.18071,0.17079,0.26696,0.41295,0.51511,0.42747,0.53593,0.17314
65 to 69,0.15365,0.12367,0.10586,0.07212,0.0746,0.07121,0.11381,0.17494,0.12617,0.11124,0.14506,0.22928,0.3736,0.37043,0.48041,0.2296
70 to 74,0.1084,0.06597,0.08454,0.04838,0.0919,0.0502,0.06454,0.11607,0.10811,0.11166,0.10768,0.14312,0.29513,0.22105,0.49874,0.22524
75+,0.05318,0.0508,0.07586,0.0335,0.0755,0.02639,0.06254,0.04791,0.04761,0.08993,0.07572,0.08106,0.12918,0.13757,0.18965,0.15939
