Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,1.22553,0.55481,0.16764,0.09458,0.13698,0.21574,0.18503,0.13977,0.09559,0.02739,0.03887,0.05135,0.03678,0.02972,0.00994,0.01367
5 to 9,0.53708,2.1156,0.90226,0.30142,0.17663,0.11354,0.13314,0.16679,0.12558,0.04558,0.07386,0.04626,0.04072,0.03978,0.02134,0.01408
10 to 14,0.28153,0.79423,3.26926,1.4367,0.26975,0.1047,0.20716,0.12869,0.20153,0.06082,0.08589,0.05098,0.0359,0.02589,0.0315,0.0213
15 to 19,0.2194,0.23243,0.5391,4.54556,1.83263,0.43183,0.17422,0.1005,0.13653,0.12235,0.13466,0.06381,0.06015,0.02875,0.062,0.01241
20 to 24,0.38262,0.20306,0.36784,1.13521,3.05728,1.24452,0.47584,0.24696,0.25283,0.17349,0.25371,0.16485,0.13079,0.08658,0.05931,0.02803
25 to 29,0.62156,0.42868,0.3309,0.5648,1.28553,1.68933,0.74416,0.46107,0.32293,0.22909,0.34258,0.29558,0.2141,0.14385,0.09199,0.03981
30 to 34,0.77411,0.56402,0.41164,0.38547,0.82095,1.03519,1.00579,0.62185,0.48035,0.30277,0.27056,0.33009,0.23812,0.19624,0.10211,0.08146
35 to 39,0.68676,0.64774,0.50888,0.47715,0.56377,0.71664,0.74241,0.78326,0.53661,0.34966,0.27133,0.28316,0.29507,0.18183,0.14694,0.0676
40 to 44,0.50909,0.59985,0.64332,0.53495,0.47998,0.52458,0.51146,0.59789,0.63718,0.36726,0.33612,0.30297,0.27856,0.18947,0.18835,0.0706
45 to 49,0.37718,0.30146,0.4275,0.49765,0.58551,0.49681,0.40876,0.4014,0.40589,0.39375,0.39276,0.22336,0.23596,0.1576,0.1485,0.09159
50 to 54,0.46588,0.24669,0.28701,0.2296,0.36339,0.42917,0.42371,0.27964,0.28462,0.31313,0.31531,0.33498,0.21823,0.17799,0.12412,0.06826
55 to 59,0.42506,0.27934,0.19503,0.1246,0.26299,0.25147,0.33419,0.2422,0.14631,0.15667,0.27303,0.34181,0.29559,0.21066,0.13548,0.072
60 to 64,0.32421,0.29809,0.15726,0.10493,0.12157,0.11383,0.17574,0.23896,0.15922,0.12801,0.19062,0.25424,0.29533,0.2295,0.25613,0.07828
65 to 69,0.27386,0.21837,0.15969,0.09378,0.09171,0.0833,0.12595,0.16432,0.11117,0.08337,0.10357,0.14116,0.2142,0.19888,0.22959,0.1038
70 to 74,0.19322,0.11649,0.12753,0.06291,0.11298,0.05871,0.07142,0.10902,0.09526,0.08369,0.07689,0.08812,0.1692,0.11868,0.23835,0.10183
75+,0.09479,0.0897,0.11444,0.04356,0.09282,0.03087,0.06922,0.045,0.04195,0.0674,0.05406,0.04991,0.07406,0.07386,0.09063,0.07206
