Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.65208,0.29621,0.1081,0.06315,0.08342,0.14908,0.14132,0.11866,0.10506,0.03593,0.06499,0.09194,0.06704,0.06293,0.03316,0.04579
5 to 9,0.28577,1.12949,0.58182,0.20126,0.10756,0.07846,0.10169,0.1416,0.13802,0.05979,0.12349,0.08283,0.07422,0.08423,0.07117,0.04717
10 to 14,0.1498,0.42403,2.10817,0.9593,0.16427,0.07236,0.15823,0.10926,0.22151,0.07979,0.1436,0.09128,0.06543,0.05483,0.10503,0.07137
15 to 19,0.11674,0.12409,0.34764,3.0351,1.11599,0.29842,0.13307,0.08532,0.15007,0.16049,0.22514,0.11425,0.10964,0.06088,0.20673,0.04158
20 to 24,0.20359,0.10841,0.2372,0.75799,1.86175,0.86002,0.36345,0.20967,0.27789,0.22758,0.42417,0.29517,0.23839,0.18333,0.19776,0.09389
25 to 29,0.33072,0.22887,0.21338,0.37712,0.78283,1.16741,0.56838,0.39145,0.35495,0.30051,0.57275,0.52925,0.39025,0.3046,0.30676,0.13336
30 to 34,0.41189,0.30112,0.26545,0.25738,0.49992,0.71537,0.76822,0.52795,0.52797,0.39716,0.45234,0.59106,0.43404,0.41554,0.34049,0.27288
35 to 39,0.36541,0.34582,0.32815,0.3186,0.34331,0.49524,0.56705,0.66499,0.58982,0.45868,0.45363,0.50701,0.53784,0.38501,0.48997,0.22645
40 to 44,0.27088,0.32025,0.41485,0.35719,0.29228,0.36251,0.39065,0.50761,0.70035,0.48176,0.56196,0.54249,0.50775,0.40121,0.62805,0.23649
45 to 49,0.20069,0.16095,0.27567,0.33228,0.35655,0.34332,0.31221,0.34079,0.44613,0.51651,0.65665,0.39994,0.4301,0.3337,0.49518,0.3068
50 to 54,0.24789,0.1317,0.18508,0.1533,0.22129,0.29658,0.32363,0.23741,0.31284,0.41076,0.52717,0.5998,0.39778,0.3769,0.41387,0.22866
55 to 59,0.22616,0.14914,0.12577,0.08319,0.16015,0.17378,0.25525,0.20563,0.16082,0.20552,0.45647,0.61203,0.53878,0.44607,0.45175,0.24118
60 to 64,0.1725,0.15915,0.10141,0.07006,0.07403,0.07866,0.13423,0.20288,0.17501,0.16792,0.31868,0.45524,0.53831,0.48597,0.85406,0.26221
65 to 69,0.14572,0.11659,0.10298,0.06262,0.05585,0.05756,0.0962,0.1395,0.12219,0.10936,0.17316,0.25276,0.39043,0.42112,0.76558,0.34771
70 to 74,0.10281,0.06219,0.08224,0.04201,0.0688,0.04057,0.05455,0.09256,0.1047,0.10978,0.12854,0.15778,0.30842,0.2513,0.79479,0.3411
75+,0.05044,0.04789,0.07379,0.02908,0.05652,0.02133,0.05287,0.0382,0.04611,0.08842,0.09039,0.08936,0.13499,0.1564,0.30222,0.24138
