Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,1.33732,0.62117,0.19442,0.09958,0.11964,0.19041,0.16213,0.12963,0.08887,0.02607,0.03426,0.04566,0.03417,0.03123,0.01243,0.0195
5 to 9,0.58607,2.36863,1.04638,0.31734,0.15427,0.10021,0.11666,0.15469,0.11676,0.04339,0.0651,0.04114,0.03783,0.0418,0.02668,0.02009
10 to 14,0.30722,0.88922,3.79147,1.51258,0.23561,0.09241,0.18152,0.11936,0.18738,0.0579,0.0757,0.04533,0.03335,0.02721,0.03937,0.03039
15 to 19,0.23942,0.26022,0.62521,4.78564,1.60068,0.38114,0.15266,0.09321,0.12695,0.11646,0.11868,0.05674,0.05589,0.03021,0.0775,0.01771
20 to 24,0.41752,0.22735,0.42659,1.19517,2.67033,1.09843,0.41695,0.22905,0.23507,0.16514,0.22361,0.14659,0.12151,0.09098,0.07413,0.03998
25 to 29,0.67826,0.47995,0.38376,0.59463,1.12283,1.49103,0.65206,0.42764,0.30025,0.21806,0.30194,0.26285,0.19891,0.15115,0.11499,0.05679
30 to 34,0.84473,0.63148,0.4774,0.40583,0.71705,0.91368,0.88132,0.57676,0.44661,0.2882,0.23846,0.29354,0.22124,0.2062,0.12764,0.11621
35 to 39,0.7494,0.72521,0.59017,0.50235,0.49241,0.63252,0.65053,0.72647,0.49893,0.33283,0.23914,0.2518,0.27414,0.19105,0.18367,0.09644
40 to 44,0.55553,0.67159,0.74608,0.5632,0.41923,0.463,0.44816,0.55454,0.59243,0.34958,0.29625,0.26942,0.25881,0.19909,0.23544,0.10071
45 to 49,0.41159,0.33752,0.49578,0.52393,0.5114,0.43849,0.35817,0.37229,0.37739,0.3748,0.34617,0.19862,0.21923,0.1656,0.18563,0.13065
50 to 54,0.50838,0.27619,0.33285,0.24172,0.31739,0.37879,0.37127,0.25936,0.26464,0.29806,0.2779,0.29789,0.20275,0.18703,0.15515,0.09738
55 to 59,0.46383,0.31275,0.22619,0.13118,0.22971,0.22196,0.29283,0.22464,0.13604,0.14913,0.24064,0.30396,0.27463,0.22135,0.16935,0.10271
60 to 64,0.35378,0.33374,0.18238,0.11047,0.10618,0.10047,0.15399,0.22163,0.14804,0.12185,0.168,0.22609,0.27439,0.24115,0.32016,0.11167
65 to 69,0.29885,0.24449,0.1852,0.09873,0.0801,0.07352,0.11036,0.1524,0.10337,0.07936,0.09128,0.12553,0.19901,0.20898,0.28699,0.14808
70 to 74,0.21084,0.13042,0.1479,0.06623,0.09868,0.05182,0.06258,0.10111,0.08857,0.07966,0.06776,0.07836,0.15721,0.12471,0.29794,0.14526
75+,0.10344,0.10043,0.13272,0.04586,0.08107,0.02724,0.06065,0.04173,0.039,0.06416,0.04765,0.04438,0.06881,0.07761,0.11329,0.10279
