Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,1.37097,0.61855,0.1829,0.09582,0.14236,0.23058,0.1836,0.20906,0.05977,0.02419,0.03371,0.04388,0.02616,0.02257,0.00662,0.00817
5 to 9,0.60082,2.35863,0.98438,0.30536,0.18356,0.12135,0.13211,0.24948,0.07852,0.04025,0.06405,0.03953,0.02897,0.03022,0.01421,0.00842
10 to 14,0.31495,0.88547,3.56682,1.45547,0.28034,0.11191,0.20556,0.1925,0.12601,0.05371,0.07448,0.04357,0.02554,0.01967,0.02097,0.01274
15 to 19,0.24544,0.25913,0.58817,4.60495,1.90456,0.46153,0.17287,0.15032,0.08537,0.10804,0.11677,0.05453,0.04279,0.02184,0.04127,0.00742
20 to 24,0.42803,0.22639,0.40132,1.15004,3.17727,1.33012,0.47216,0.3694,0.15808,0.15321,0.22,0.14088,0.09304,0.06577,0.03948,0.01676
25 to 29,0.69533,0.47792,0.36102,0.57218,1.33599,1.80553,0.7384,0.68966,0.20191,0.20231,0.29707,0.25261,0.1523,0.10927,0.06124,0.0238
30 to 34,0.86598,0.62881,0.44911,0.39051,0.85318,1.1064,0.99801,0.93015,0.30034,0.26738,0.23461,0.28211,0.1694,0.14907,0.06797,0.0487
35 to 39,0.76826,0.72215,0.5552,0.48338,0.5859,0.76594,0.73667,1.17159,0.33552,0.30879,0.23528,0.242,0.20991,0.13812,0.09781,0.04041
40 to 44,0.56951,0.66875,0.70188,0.54194,0.49881,0.56066,0.5075,0.89432,0.3984,0.32433,0.29147,0.25893,0.19816,0.14393,0.12538,0.04221
45 to 49,0.42195,0.33609,0.46641,0.50415,0.60849,0.53098,0.4056,0.60041,0.25379,0.34772,0.34058,0.19089,0.16786,0.11971,0.09885,0.05475
50 to 54,0.52117,0.27503,0.31313,0.2326,0.37765,0.45869,0.42043,0.41828,0.17796,0.27653,0.27342,0.28628,0.15524,0.13521,0.08262,0.04081
55 to 59,0.4755,0.31143,0.21279,0.12622,0.27332,0.26877,0.3316,0.36228,0.09148,0.13836,0.23675,0.29212,0.21027,0.16002,0.09018,0.04304
60 to 64,0.36268,0.33233,0.17157,0.1063,0.12634,0.12166,0.17438,0.35743,0.09956,0.11305,0.16529,0.21728,0.21009,0.17434,0.17049,0.0468
65 to 69,0.30637,0.24346,0.17423,0.09501,0.09531,0.08903,0.12497,0.24578,0.06951,0.07363,0.08981,0.12064,0.15238,0.15107,0.15283,0.06206
70 to 74,0.21615,0.12987,0.13913,0.06373,0.11741,0.06275,0.07087,0.16307,0.05956,0.07391,0.06667,0.07531,0.12037,0.09015,0.15866,0.06088
75+,0.10604,0.1,0.12485,0.04413,0.09646,0.03299,0.06868,0.0673,0.02623,0.05952,0.04688,0.04265,0.05269,0.05611,0.06033,0.04308
