Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.64559,0.35524,0.1057,0.06855,0.1121,0.18933,0.2121,0.14557,0.0912,0.03901,0.06537,0.09,0.04702,0.04782,0.0184,0.03153
5 to 9,0.28292,1.35459,0.5689,0.21847,0.14455,0.09964,0.15261,0.17371,0.11981,0.06492,0.12421,0.08108,0.05206,0.06401,0.0395,0.03248
10 to 14,0.14831,0.50854,2.06137,1.04133,0.22077,0.09189,0.23747,0.13403,0.19228,0.08663,0.14444,0.08935,0.04589,0.04167,0.05829,0.04914
15 to 19,0.11558,0.14882,0.33992,3.29465,1.49981,0.37898,0.1997,0.10467,0.13026,0.17426,0.22645,0.11184,0.0769,0.04626,0.11474,0.02863
20 to 24,0.20156,0.13002,0.23193,0.82281,2.50206,1.0922,0.54546,0.25721,0.24122,0.24711,0.42665,0.28894,0.16721,0.13932,0.10976,0.06464
25 to 29,0.32743,0.27448,0.20864,0.40937,1.05207,1.48258,0.85303,0.4802,0.3081,0.3263,0.5761,0.51808,0.27372,0.23147,0.17026,0.09182
30 to 34,0.40779,0.36113,0.25955,0.27939,0.67186,0.90849,1.15294,0.64766,0.45829,0.43124,0.45499,0.57858,0.30444,0.31577,0.18898,0.18788
35 to 39,0.36177,0.41474,0.32087,0.34584,0.46138,0.62894,0.85103,0.81577,0.51197,0.49804,0.45628,0.49631,0.37724,0.29257,0.27195,0.15591
40 to 44,0.26818,0.38407,0.40564,0.38773,0.39281,0.46038,0.58629,0.6227,0.60792,0.5231,0.56524,0.53104,0.35613,0.30488,0.34859,0.16282
45 to 49,0.19869,0.19302,0.26955,0.3607,0.47918,0.436,0.46856,0.41806,0.38725,0.56084,0.66049,0.39149,0.30167,0.25358,0.27485,0.21123
50 to 54,0.24542,0.15795,0.18097,0.16641,0.29739,0.37664,0.4857,0.29124,0.27155,0.44601,0.53025,0.58714,0.279,0.28641,0.22971,0.15744
55 to 59,0.22391,0.17886,0.12298,0.09031,0.21523,0.2207,0.38308,0.25225,0.13959,0.22315,0.45914,0.59911,0.3779,0.33897,0.25073,0.16606
60 to 64,0.17079,0.19086,0.09916,0.07605,0.09949,0.0999,0.20145,0.24888,0.15191,0.18233,0.32055,0.44563,0.37757,0.36929,0.47403,0.18053
65 to 69,0.14427,0.13982,0.10069,0.06797,0.07506,0.0731,0.14437,0.17114,0.10607,0.11875,0.17417,0.24742,0.27385,0.32002,0.42492,0.2394
70 to 74,0.10178,0.07459,0.08041,0.0456,0.09246,0.05153,0.08187,0.11354,0.09088,0.1192,0.1293,0.15445,0.21632,0.19097,0.44113,0.23485
75+,0.04994,0.05743,0.07216,0.03157,0.07596,0.02709,0.07934,0.04686,0.04002,0.096,0.09092,0.08748,0.09468,0.11885,0.16774,0.16619
