Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.51702,0.10988,0.01626,0.02031,0,0.01733,0.08617,0.04279,0.0067,0.02433,0.03039,0,0.05908,0.00629,0,0.07907
5 to 9,0.21613,0.63359,0.14037,0.02017,0.00497,0.01791,0.06864,0.09719,0.00665,0.01573,0.05442,0.01942,0.02002,0.04073,0,0.08
10 to 14,0.18356,0.17578,0.87513,0.45983,0.07689,0.05341,0.01088,0.19922,0.26349,0.0539,0.04215,0.02015,0,0.00647,0.01537,0
15 to 19,0.10387,0.07294,0.14955,1.58283,0.64763,0.12521,0,0.17204,0.20165,0.15109,0.17534,0.05948,0.0583,0.02928,0.12575,0
20 to 24,0.21359,0.03341,0.08851,0.60981,1.18396,0.36369,0.08376,0.14437,0.06702,0.09337,0.11517,0.03221,0.07238,0.05294,0.04273,0.02975
25 to 29,0.2153,0.07222,0.03602,0.16867,0.4024,0.55445,0.49128,0.16358,0.07905,0.12346,0.20945,0.12358,0.22876,0.07549,0.15322,0.08156
30 to 34,0.26292,0.08984,0.10862,0.0624,0.19228,0.36213,0.45309,0.21784,0.17606,0.2315,0.16223,0.18952,0.13709,0.15698,0.1817,0.23665
35 to 39,0.23033,0.10994,0.20121,0.16918,0.20798,0.19598,0.51202,0.38467,0.32316,0.26008,0.13846,0.13659,0.20067,0.08776,0.34787,0.13134
40 to 44,0.1831,0.10892,0.13938,0.12786,0.10997,0.1255,0.31763,0.31078,0.29951,0.21021,0.24813,0.16327,0.22775,0.25022,0.1788,0.08093
45 to 49,0.20082,0.0904,0.06709,0.18572,0.15073,0.14912,0.14376,0.26425,0.22619,0.36884,0.35495,0.14902,0.26754,0.08719,0.29189,0.13527
50 to 54,0.21472,0.03336,0.07791,0.12909,0.0775,0.08942,0.26031,0.17164,0.16469,0.1334,0.42891,0.31834,0.18898,0.20312,0.18128,0.13301
55 to 59,0.16682,0.07216,0.04622,0.07052,0.10142,0.07735,0.14507,0.22689,0.05504,0.06299,0.25999,0.35805,0.29222,0.2147,0.23694,0.07823
60 to 64,0.07105,0.1378,0.05607,0.0291,0.02907,0.04301,0.12376,0.11449,0.1905,0.09434,0.1514,0.21333,0.30512,0.3318,0.54324,0.13272
65 to 69,0.07151,0.1101,0.05804,0.03716,0.02793,0.04151,0.08847,0.12552,0.07837,0.0925,0.09155,0.1505,0.12365,0.29691,0.42936,0
70 to 74,0.15206,0.04195,0.04635,0.0291,0.03727,0.01748,0.0288,0.051,0.06745,0.10304,0.03057,0.08489,0.05806,0.14534,0.5733,0.13195
75+,0.07209,0.03378,0.016,0.02017,0.02883,0.00711,0,0.01416,0.04323,0.01503,0.04183,0.03277,0.02002,0.01785,0.1264,0.03022
