Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,1.318,0.56212,0.17954,0.10208,0.13748,0.18772,0.15418,0.12982,0.09244,0.02699,0.03746,0.04898,0.03625,0.03179,0.01216,0.01788
5 to 9,0.5776,2.14345,0.96632,0.3253,0.17727,0.09879,0.11094,0.15491,0.12144,0.04492,0.07117,0.04413,0.04013,0.04256,0.02611,0.01842
10 to 14,0.30278,0.80469,3.50138,1.55053,0.27073,0.09111,0.17263,0.11953,0.19489,0.05994,0.08276,0.04863,0.03538,0.0277,0.03853,0.02787
15 to 19,0.23596,0.23549,0.57738,4.90569,1.83926,0.37575,0.14517,0.09334,0.13204,0.12057,0.12976,0.06087,0.05929,0.03076,0.07584,0.01624
20 to 24,0.41149,0.20574,0.39395,1.22515,3.06834,1.08289,0.39652,0.22938,0.2445,0.17098,0.24447,0.15726,0.12891,0.09262,0.07255,0.03667
25 to 29,0.66847,0.43432,0.35439,0.60954,1.29018,1.46994,0.6201,0.42825,0.31229,0.22577,0.33011,0.28198,0.21102,0.15389,0.11254,0.05208
30 to 34,0.83252,0.57144,0.44087,0.41601,0.82392,0.90075,0.83812,0.57758,0.46452,0.29838,0.26071,0.31491,0.2347,0.20994,0.12492,0.10657
35 to 39,0.73858,0.65626,0.54502,0.51495,0.56581,0.62358,0.61865,0.7275,0.51894,0.3446,0.26145,0.27013,0.29083,0.19451,0.17976,0.08843
40 to 44,0.5475,0.60774,0.689,0.57733,0.48171,0.45645,0.4262,0.55533,0.61619,0.36194,0.32389,0.28903,0.27456,0.2027,0.23042,0.09236
45 to 49,0.40564,0.30543,0.45785,0.53708,0.58763,0.43229,0.34062,0.37282,0.39252,0.38805,0.37847,0.21308,0.23257,0.16859,0.18167,0.11981
50 to 54,0.50104,0.24994,0.30738,0.24779,0.3647,0.37343,0.35308,0.25973,0.27525,0.30859,0.30384,0.31957,0.21509,0.19042,0.15184,0.0893
55 to 59,0.45713,0.28302,0.20888,0.13447,0.26395,0.21882,0.27848,0.22496,0.14149,0.1544,0.26309,0.32608,0.29134,0.22536,0.16573,0.09419
60 to 64,0.34867,0.30201,0.16843,0.11324,0.12201,0.09905,0.14644,0.22195,0.15398,0.12615,0.18368,0.24255,0.29108,0.24552,0.31333,0.1024
65 to 69,0.29453,0.22124,0.17103,0.10121,0.09204,0.07248,0.10495,0.15262,0.10751,0.08216,0.0998,0.13467,0.21112,0.21276,0.28087,0.13579
70 to 74,0.2078,0.11802,0.13658,0.0679,0.11339,0.05109,0.05951,0.10126,0.09212,0.08248,0.07409,0.08406,0.16677,0.12696,0.29159,0.13321
75+,0.10195,0.09088,0.12256,0.04701,0.09315,0.02686,0.05768,0.04179,0.04057,0.06643,0.0521,0.04761,0.073,0.07902,0.11088,0.09427
