Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,1.74807,0.66709,0.20932,0.1233,0.1577,0.23144,0.16932,0.11013,0.05508,0.02026,0.02756,0.03441,0.02179,0.01544,0.00666,0.0085
5 to 9,0.76607,2.54373,1.1266,0.39294,0.20334,0.1218,0.12183,0.13141,0.07236,0.03372,0.05237,0.031,0.02413,0.02067,0.01429,0.00876
10 to 14,0.40157,0.95496,4.08214,1.8729,0.31055,0.11232,0.18958,0.1014,0.11612,0.045,0.0609,0.03416,0.02127,0.01345,0.02109,0.01325
15 to 19,0.31295,0.27946,0.67314,5.92563,2.10976,0.46326,0.15943,0.07918,0.07867,0.09051,0.09549,0.04276,0.03564,0.01494,0.04151,0.00772
20 to 24,0.54576,0.24416,0.4593,1.47987,3.51961,1.33509,0.43545,0.19458,0.14568,0.12835,0.1799,0.11048,0.0775,0.04498,0.0397,0.01742
25 to 29,0.88659,0.51543,0.41318,0.73627,1.47994,1.81227,0.68098,0.36329,0.18607,0.16947,0.24292,0.1981,0.12686,0.07473,0.06159,0.02475
30 to 34,1.10418,0.67816,0.514,0.50251,0.9451,1.11053,0.92041,0.48997,0.27677,0.22398,0.19185,0.22123,0.1411,0.10195,0.06836,0.05064
35 to 39,0.97958,0.77882,0.63542,0.62201,0.64902,0.7688,0.67939,0.61715,0.3092,0.25867,0.1924,0.18977,0.17484,0.09446,0.09837,0.04203
40 to 44,0.72615,0.72123,0.80328,0.69736,0.55256,0.56276,0.46804,0.47109,0.36714,0.27169,0.23834,0.20305,0.16506,0.09843,0.1261,0.04389
45 to 49,0.53801,0.36247,0.53379,0.64874,0.67405,0.53296,0.37406,0.31627,0.23387,0.29129,0.27851,0.14969,0.13982,0.08187,0.09942,0.05694
50 to 54,0.66453,0.29661,0.35837,0.29931,0.41834,0.4604,0.38774,0.22033,0.164,0.23165,0.22359,0.2245,0.12931,0.09247,0.08309,0.04244
55 to 59,0.60629,0.33587,0.24353,0.16242,0.30277,0.26978,0.30582,0.19083,0.0843,0.1159,0.1936,0.22908,0.17515,0.10944,0.0907,0.04476
60 to 64,0.46244,0.35841,0.19636,0.13678,0.13995,0.12211,0.16082,0.18828,0.09174,0.0947,0.13516,0.17039,0.175,0.11923,0.17148,0.04866
65 to 69,0.39063,0.26256,0.1994,0.12225,0.10558,0.08936,0.11525,0.12947,0.06406,0.06168,0.07344,0.09461,0.12692,0.10332,0.15371,0.06453
70 to 74,0.2756,0.14006,0.15924,0.08201,0.13006,0.06299,0.06536,0.0859,0.05489,0.06191,0.05452,0.05906,0.10026,0.06166,0.15957,0.06331
75+,0.13521,0.10785,0.14289,0.05678,0.10685,0.03311,0.06334,0.03545,0.02417,0.04986,0.03834,0.03345,0.04388,0.03837,0.06068,0.0448
