Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,1.86558,0.72788,0.20776,0.11853,0.16446,0.22048,0.15605,0.11397,0.07004,0.01889,0.02418,0.02942,0.0177,0.0155,0.00493,0.00686
5 to 9,0.81757,2.77554,1.11821,0.37775,0.21206,0.11603,0.11228,0.136,0.09201,0.03144,0.04595,0.0265,0.0196,0.02074,0.01059,0.00706
10 to 14,0.42857,1.04198,4.05175,1.80052,0.32387,0.10701,0.17471,0.10494,0.14766,0.04195,0.05344,0.02921,0.01727,0.0135,0.01563,0.01068
15 to 19,0.33399,0.30493,0.66813,5.69663,2.20026,0.44133,0.14693,0.08194,0.10004,0.08439,0.08378,0.03656,0.02895,0.01499,0.03076,0.00623
20 to 24,0.58245,0.26641,0.45588,1.42268,3.67058,1.27188,0.40131,0.20137,0.18524,0.11967,0.15785,0.09445,0.06294,0.04515,0.02942,0.01406
25 to 29,0.94619,0.5624,0.4101,0.70782,1.54342,1.72648,0.6276,0.37596,0.23661,0.15802,0.21315,0.16935,0.10303,0.07501,0.04564,0.01996
30 to 34,1.1784,0.73996,0.51017,0.48309,0.98564,1.05795,0.84825,0.50706,0.35194,0.20884,0.16834,0.18913,0.11459,0.10233,0.05066,0.04085
35 to 39,1.04543,0.84979,0.63068,0.59798,0.67686,0.7324,0.62613,0.63867,0.39317,0.24119,0.16881,0.16224,0.142,0.09481,0.0729,0.0339
40 to 44,0.77497,0.78696,0.7973,0.67041,0.57626,0.53611,0.43135,0.48752,0.46686,0.25332,0.20913,0.17359,0.13405,0.0988,0.09344,0.0354
45 to 49,0.57417,0.3955,0.52982,0.62367,0.70297,0.50773,0.34474,0.3273,0.29739,0.2716,0.24437,0.12797,0.11355,0.08218,0.07367,0.04593
50 to 54,0.7092,0.32364,0.3557,0.28774,0.43628,0.43861,0.35734,0.22802,0.20854,0.21599,0.19618,0.19193,0.10502,0.09281,0.06157,0.03423
55 to 59,0.64705,0.36648,0.24172,0.15615,0.31575,0.257,0.28184,0.19749,0.1072,0.10807,0.16987,0.19584,0.14224,0.10985,0.06721,0.03611
60 to 64,0.49353,0.39107,0.1949,0.1315,0.14595,0.11633,0.14821,0.19485,0.11666,0.0883,0.1186,0.14567,0.14212,0.11967,0.12707,0.03925
65 to 69,0.4169,0.28649,0.19792,0.11753,0.11011,0.08513,0.10622,0.13398,0.08145,0.05751,0.06444,0.08088,0.10308,0.1037,0.1139,0.05205
70 to 74,0.29413,0.15283,0.15805,0.07884,0.13564,0.06001,0.06023,0.08889,0.0698,0.05773,0.04784,0.05049,0.08143,0.06189,0.11825,0.05106
75+,0.1443,0.11768,0.14183,0.05459,0.11144,0.03154,0.05837,0.03669,0.03074,0.04649,0.03364,0.02859,0.03564,0.03851,0.04496,0.03614
