Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,1.86898,0.80493,0.23472,0.11535,0.13443,0.18502,0.16267,0.12134,0.07525,0.01641,0.0252,0.02915,0.02136,0.01418,0.00409,0.00474
5 to 9,0.81907,3.06934,1.26333,0.36759,0.17334,0.09737,0.11705,0.1448,0.09885,0.02732,0.04789,0.02626,0.02365,0.01898,0.00879,0.00488
10 to 14,0.42935,1.15228,4.57758,1.7521,0.26474,0.0898,0.18213,0.11173,0.15865,0.03645,0.05568,0.02894,0.02085,0.01236,0.01297,0.00738
15 to 19,0.3346,0.33721,0.75484,5.54343,1.79853,0.37035,0.15317,0.08725,0.10748,0.07332,0.0873,0.03623,0.03493,0.01372,0.02553,0.0043
20 to 24,0.58351,0.29461,0.51504,1.38442,3.00039,1.06733,0.41835,0.2144,0.19903,0.10397,0.16448,0.09359,0.07595,0.04131,0.02442,0.00971
25 to 29,0.94791,0.62193,0.46332,0.68878,1.26161,1.44881,0.65425,0.40028,0.25421,0.13729,0.2221,0.16782,0.12433,0.06864,0.03788,0.01379
30 to 34,1.18055,0.81828,0.57638,0.47009,0.80568,0.8878,0.88427,0.53986,0.37813,0.18145,0.17541,0.18742,0.13828,0.09364,0.04204,0.02822
35 to 39,1.04734,0.93975,0.71253,0.5819,0.55328,0.61461,0.65271,0.67999,0.42243,0.20955,0.17591,0.16077,0.17135,0.08676,0.0605,0.02342
40 to 44,0.77638,0.87026,0.90078,0.65238,0.47105,0.44989,0.44967,0.51906,0.50159,0.2201,0.21792,0.17202,0.16176,0.09041,0.07755,0.02446
45 to 49,0.57522,0.43737,0.59858,0.6069,0.57462,0.42607,0.35937,0.34848,0.31952,0.23597,0.25464,0.12681,0.13702,0.0752,0.06114,0.03173
50 to 54,0.71049,0.3579,0.40186,0.28,0.35662,0.36807,0.37252,0.24277,0.22406,0.18766,0.20442,0.19019,0.12673,0.08493,0.0511,0.02365
55 to 59,0.64823,0.40527,0.27308,0.15195,0.2581,0.21567,0.29381,0.21027,0.11518,0.09389,0.17701,0.19407,0.17165,0.10052,0.05578,0.02494
60 to 64,0.49443,0.43247,0.22019,0.12796,0.11931,0.09762,0.15451,0.20745,0.12534,0.07672,0.12358,0.14435,0.1715,0.10951,0.10546,0.02712
65 to 69,0.41766,0.31681,0.2236,0.11437,0.09001,0.07144,0.11073,0.14265,0.08752,0.04996,0.06715,0.08015,0.12439,0.0949,0.09453,0.03596
70 to 74,0.29467,0.169,0.17856,0.07672,0.11088,0.05035,0.06279,0.09465,0.07499,0.05015,0.04985,0.05003,0.09826,0.05663,0.09814,0.03527
75+,0.14456,0.13013,0.16023,0.05312,0.09109,0.02647,0.06085,0.03906,0.03302,0.04039,0.03505,0.02834,0.04301,0.03524,0.03732,0.02496
