Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,1.05899,0.46075,0.14002,0.07434,0.113,0.23696,0.22176,0.17165,0.11653,0.03316,0.04454,0.05996,0.04206,0.03168,0.00857,0.01246
5 to 9,0.46409,1.75694,0.7536,0.23691,0.14571,0.1247,0.15957,0.20483,0.15309,0.05519,0.08464,0.05402,0.04656,0.04241,0.0184,0.01284
10 to 14,0.24328,0.65958,2.73062,1.12922,0.22253,0.115,0.24829,0.15805,0.24569,0.07365,0.09843,0.05953,0.04105,0.02761,0.02715,0.01942
15 to 19,0.18959,0.19302,0.45028,3.57271,1.5118,0.4743,0.2088,0.12342,0.16645,0.14814,0.15432,0.07452,0.06879,0.03065,0.05343,0.01132
20 to 24,0.33063,0.16864,0.30723,0.89225,2.52205,1.36692,0.5703,0.30329,0.30822,0.21007,0.29074,0.19251,0.14956,0.09231,0.05111,0.02555
25 to 29,0.5371,0.356,0.27638,0.44392,1.06048,1.85548,0.89188,0.56624,0.39368,0.27739,0.39259,0.34518,0.24483,0.15337,0.07929,0.0363
30 to 34,0.66892,0.4684,0.34382,0.30297,0.67723,1.13701,1.20545,0.76369,0.58558,0.3666,0.31006,0.38549,0.27231,0.20923,0.08801,0.07427
35 to 39,0.59343,0.53793,0.42504,0.37503,0.46507,0.78713,0.88979,0.96192,0.65418,0.42339,0.31094,0.33068,0.33743,0.19386,0.12664,0.06163
40 to 44,0.43991,0.49815,0.53733,0.42046,0.39595,0.57617,0.61299,0.73427,0.77678,0.44469,0.38519,0.35381,0.31855,0.20201,0.16234,0.06436
45 to 49,0.32593,0.25036,0.35706,0.39114,0.48301,0.54567,0.4899,0.49296,0.49482,0.47677,0.4501,0.26084,0.26983,0.16802,0.12799,0.0835
50 to 54,0.40257,0.20487,0.23972,0.18046,0.29977,0.47138,0.50782,0.34342,0.34698,0.37915,0.36134,0.39119,0.24956,0.18977,0.10697,0.06223
55 to 59,0.36729,0.23198,0.1629,0.09793,0.21695,0.27621,0.40053,0.29744,0.17837,0.1897,0.31288,0.39917,0.33802,0.2246,0.11676,0.06564
60 to 64,0.28015,0.24755,0.13135,0.08247,0.10029,0.12503,0.21062,0.29347,0.19411,0.155,0.21844,0.29691,0.33772,0.24469,0.22075,0.07136
65 to 69,0.23665,0.18135,0.13338,0.07371,0.07566,0.09149,0.15095,0.2018,0.13553,0.10095,0.11869,0.16485,0.24495,0.21204,0.19788,0.09463
70 to 74,0.16696,0.09674,0.10652,0.04945,0.0932,0.06449,0.0856,0.13389,0.11613,0.10133,0.08811,0.10291,0.1935,0.12653,0.20543,0.09284
75+,0.08191,0.07449,0.09558,0.03424,0.07657,0.0339,0.08295,0.05526,0.05114,0.08161,0.06196,0.05828,0.08469,0.07875,0.07812,0.06569
