Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.69797,0.34815,0.11459,0.06244,0.0704,0.13234,0.15798,0.14646,0.10666,0.03686,0.05431,0.07897,0.06812,0.07117,0.03183,0.04034
5 to 9,0.30588,1.32755,0.61675,0.19898,0.09078,0.06965,0.11367,0.17477,0.14013,0.06134,0.1032,0.07115,0.07542,0.09527,0.06834,0.04156
10 to 14,0.16034,0.49839,2.23476,0.94844,0.13864,0.06423,0.17688,0.13485,0.22489,0.08185,0.12001,0.0784,0.06649,0.06201,0.10084,0.06287
15 to 19,0.12496,0.14585,0.36851,3.00074,0.94188,0.2649,0.14875,0.1053,0.15236,0.16463,0.18815,0.09814,0.11141,0.06885,0.19849,0.03663
20 to 24,0.21791,0.12742,0.25144,0.74941,1.57128,0.76343,0.40628,0.25877,0.28213,0.23346,0.35449,0.25354,0.24224,0.20734,0.18988,0.08271
25 to 29,0.354,0.269,0.22619,0.37285,0.6607,1.03629,0.63536,0.48313,0.36035,0.30827,0.47867,0.4546,0.39654,0.34449,0.29454,0.11748
30 to 34,0.44088,0.35393,0.28139,0.25447,0.42193,0.63502,0.85875,0.65161,0.53601,0.40742,0.37804,0.50769,0.44105,0.46995,0.32692,0.24038
35 to 39,0.39113,0.40646,0.34786,0.31499,0.28975,0.43961,0.63387,0.82074,0.5988,0.47052,0.37911,0.4355,0.54652,0.43543,0.47045,0.19948
40 to 44,0.28994,0.37641,0.43976,0.35314,0.24668,0.32179,0.43669,0.6265,0.71102,0.4942,0.46965,0.46598,0.51594,0.45375,0.60303,0.20832
45 to 49,0.21481,0.18917,0.29222,0.32852,0.30092,0.30476,0.349,0.4206,0.45293,0.52985,0.54878,0.34353,0.43704,0.37741,0.47546,0.27026
50 to 54,0.26533,0.1548,0.19619,0.15157,0.18676,0.26327,0.36177,0.29302,0.31761,0.42136,0.44057,0.5152,0.4042,0.42626,0.39738,0.20143
55 to 59,0.24208,0.17529,0.13332,0.08225,0.13517,0.15426,0.28533,0.25379,0.16327,0.21082,0.38149,0.5257,0.54748,0.50448,0.43375,0.21246
60 to 64,0.18464,0.18705,0.1075,0.06927,0.06248,0.06983,0.15005,0.25039,0.17767,0.17225,0.26633,0.39103,0.547,0.54961,0.82004,0.23098
65 to 69,0.15597,0.13703,0.10916,0.06191,0.04714,0.0511,0.10753,0.17218,0.12406,0.11219,0.14472,0.21711,0.39673,0.47627,0.73508,0.3063
70 to 74,0.11004,0.0731,0.08717,0.04153,0.05806,0.03602,0.06098,0.11424,0.1063,0.11262,0.10743,0.13553,0.3134,0.28421,0.76313,0.30048
75+,0.05399,0.05629,0.07822,0.02875,0.0477,0.01893,0.0591,0.04715,0.04681,0.0907,0.07554,0.07676,0.13717,0.17688,0.29018,0.21263
