Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.76157,0.38414,0.13179,0.0655,0.07783,0.12671,0.13703,0.1272,0.09893,0.0386,0.06233,0.09716,0.07203,0.06276,0.02341,0.02727
5 to 9,0.33375,1.4648,0.70933,0.20873,0.10036,0.06668,0.0986,0.15179,0.12997,0.06424,0.11843,0.08753,0.07975,0.08401,0.05026,0.02809
10 to 14,0.17495,0.54991,2.57021,0.99487,0.15327,0.0615,0.15342,0.11712,0.20858,0.08572,0.13772,0.09646,0.07031,0.05468,0.07417,0.0425
15 to 19,0.13634,0.16093,0.42383,3.14766,1.04129,0.25363,0.12902,0.09146,0.14131,0.17243,0.21592,0.12073,0.11781,0.06071,0.14598,0.02476
20 to 24,0.23777,0.1406,0.28918,0.7861,1.73714,0.73094,0.3524,0.22475,0.26167,0.24451,0.40681,0.31192,0.25616,0.18283,0.13964,0.05591
25 to 29,0.38626,0.29681,0.26014,0.3911,0.73044,0.9922,0.55111,0.41961,0.33423,0.32287,0.54931,0.55928,0.41934,0.30377,0.21661,0.07942
30 to 34,0.48105,0.39052,0.32362,0.26693,0.46646,0.608,0.74487,0.56593,0.49715,0.42671,0.43383,0.62459,0.4664,0.4144,0.24043,0.1625
35 to 39,0.42677,0.44848,0.40007,0.33041,0.32033,0.42091,0.54981,0.71283,0.55539,0.4928,0.43506,0.53578,0.57793,0.38396,0.34599,0.13485
40 to 44,0.31636,0.41532,0.50577,0.37043,0.27272,0.3081,0.37878,0.54412,0.65947,0.51759,0.53896,0.57327,0.5456,0.40011,0.4435,0.14083
45 to 49,0.23439,0.20873,0.33609,0.34461,0.33268,0.29179,0.30272,0.3653,0.42009,0.55493,0.62978,0.42263,0.46216,0.3328,0.34967,0.1827
50 to 54,0.28951,0.1708,0.22564,0.15899,0.20647,0.25206,0.31379,0.25449,0.29458,0.44131,0.50559,0.63384,0.42743,0.37587,0.29225,0.13617
55 to 59,0.26414,0.19341,0.15333,0.08628,0.14943,0.1477,0.24749,0.22042,0.15143,0.2208,0.43779,0.64676,0.57894,0.44485,0.319,0.14363
60 to 64,0.20147,0.20639,0.12363,0.07266,0.06907,0.06686,0.13015,0.21747,0.16479,0.18041,0.30564,0.48107,0.57844,0.48464,0.60309,0.15615
65 to 69,0.17019,0.1512,0.12555,0.06494,0.05211,0.04892,0.09327,0.14954,0.11506,0.1175,0.16607,0.2671,0.41954,0.41998,0.54061,0.20707
70 to 74,0.12007,0.08065,0.10026,0.04356,0.06419,0.03448,0.05289,0.09922,0.09859,0.11795,0.12328,0.16673,0.33141,0.25062,0.56123,0.20313
75+,0.05891,0.0621,0.08997,0.03016,0.05274,0.01813,0.05126,0.04095,0.04342,0.09499,0.08669,0.09443,0.14506,0.15597,0.21341,0.14374
