Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.65995,0.31417,0.10414,0.06262,0.08487,0.14918,0.15255,0.14333,0.10846,0.0347,0.05666,0.09936,0.0808,0.06868,0.02448,0.03085
5 to 9,0.28922,1.19797,0.56052,0.19955,0.10944,0.07851,0.10977,0.17104,0.14248,0.05775,0.10767,0.08951,0.08946,0.09194,0.05255,0.03178
10 to 14,0.15161,0.44974,2.03099,0.95113,0.16714,0.0724,0.1708,0.13197,0.22866,0.07706,0.1252,0.09864,0.07886,0.05984,0.07755,0.04808
15 to 19,0.11815,0.13161,0.33491,3.00925,1.1355,0.2986,0.14364,0.10306,0.15491,0.155,0.1963,0.12347,0.13215,0.06644,0.15265,0.02801
20 to 24,0.20604,0.11499,0.22851,0.75153,1.89429,0.86056,0.39232,0.25325,0.28687,0.2198,0.36983,0.31899,0.28734,0.2001,0.14602,0.06325
25 to 29,0.33471,0.24274,0.20557,0.37391,0.79652,1.16815,0.61354,0.47282,0.36641,0.29023,0.49938,0.57196,0.47036,0.33245,0.22651,0.08984
30 to 34,0.41686,0.31938,0.25573,0.25519,0.50866,0.71582,0.82926,0.63769,0.54501,0.38357,0.3944,0.63875,0.52315,0.45354,0.25142,0.18383
35 to 39,0.36982,0.36679,0.31614,0.31588,0.34931,0.49555,0.6121,0.80322,0.60886,0.44298,0.39552,0.54793,0.64826,0.42022,0.36179,0.15255
40 to 44,0.27414,0.33967,0.39966,0.35415,0.29739,0.36274,0.42169,0.61312,0.72296,0.46527,0.48997,0.58627,0.61199,0.4379,0.46376,0.15931
45 to 49,0.20311,0.17071,0.26558,0.32945,0.36278,0.34353,0.33701,0.41162,0.46054,0.49884,0.57254,0.43221,0.5184,0.36422,0.36565,0.20668
50 to 54,0.25088,0.13969,0.1783,0.152,0.22515,0.29676,0.34934,0.28676,0.32294,0.3967,0.45964,0.6482,0.47944,0.41137,0.3056,0.15404
55 to 59,0.22889,0.15818,0.12116,0.08249,0.16295,0.17389,0.27553,0.24837,0.16601,0.19848,0.398,0.66142,0.6494,0.48686,0.33357,0.16248
60 to 64,0.17459,0.16879,0.0977,0.06946,0.07532,0.07871,0.14489,0.24505,0.18066,0.16217,0.27786,0.49197,0.64883,0.53041,0.63064,0.17664
65 to 69,0.14748,0.12365,0.09921,0.06209,0.05682,0.0576,0.10384,0.1685,0.12614,0.10562,0.15098,0.27316,0.47059,0.45963,0.56531,0.23424
70 to 74,0.10405,0.06596,0.07923,0.04165,0.07,0.0406,0.05888,0.1118,0.10808,0.10602,0.11208,0.17051,0.37174,0.27429,0.58688,0.22979
75+,0.05105,0.05079,0.07109,0.02884,0.05751,0.02134,0.05707,0.04614,0.0476,0.08539,0.07881,0.09657,0.16271,0.1707,0.22316,0.16261
