Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,1.31972,0.5646,0.16948,0.09853,0.1424,0.21254,0.18224,0.14138,0.09121,0.02536,0.03444,0.04517,0.03398,0.0315,0.01042,0.01605
5 to 9,0.57835,2.15292,0.9122,0.314,0.18362,0.11185,0.13113,0.16871,0.11983,0.04221,0.06545,0.04069,0.03762,0.04217,0.02236,0.01654
10 to 14,0.30317,0.80824,3.30528,1.49665,0.28044,0.10315,0.20404,0.13018,0.19231,0.05632,0.07611,0.04484,0.03316,0.02745,0.033,0.02502
15 to 19,0.23627,0.23653,0.54504,4.73522,1.9052,0.42543,0.17159,0.10165,0.13029,0.11329,0.11932,0.05613,0.05557,0.03048,0.06495,0.01458
20 to 24,0.41203,0.20665,0.37189,1.18258,3.17835,1.22607,0.46867,0.2498,0.24126,0.16066,0.22481,0.14502,0.12082,0.09179,0.06213,0.03291
25 to 29,0.66934,0.43624,0.33455,0.58836,1.33644,1.66429,0.73294,0.46638,0.30816,0.21214,0.30356,0.26003,0.19779,0.1525,0.09638,0.04675
30 to 34,0.83361,0.57397,0.41618,0.40156,0.85346,1.01984,0.99063,0.62901,0.45837,0.28037,0.23975,0.29039,0.21999,0.20804,0.10698,0.09566
35 to 39,0.73954,0.65917,0.51449,0.49706,0.58609,0.70602,0.73122,0.79228,0.51206,0.32379,0.24043,0.2491,0.27259,0.19275,0.15395,0.07938
40 to 44,0.54822,0.61043,0.65041,0.55727,0.49898,0.5168,0.50375,0.60477,0.60803,0.34009,0.29784,0.26653,0.25734,0.20086,0.19733,0.0829
45 to 49,0.40617,0.30678,0.43221,0.51841,0.6087,0.48944,0.4026,0.40602,0.38732,0.36462,0.34803,0.19649,0.21799,0.16707,0.15559,0.10755
50 to 54,0.50169,0.25104,0.29017,0.23918,0.37778,0.42281,0.41732,0.28286,0.2716,0.28996,0.2794,0.29469,0.2016,0.18869,0.13004,0.08016
55 to 59,0.45772,0.28427,0.19718,0.12979,0.27341,0.24775,0.32915,0.24499,0.13962,0.14508,0.24193,0.30069,0.27307,0.22332,0.14194,0.08455
60 to 64,0.34912,0.30335,0.15899,0.10931,0.12638,0.11214,0.17309,0.24171,0.15194,0.11854,0.16891,0.22366,0.27283,0.2433,0.26835,0.09192
65 to 69,0.29491,0.22222,0.16145,0.09769,0.09534,0.08206,0.12405,0.16621,0.10609,0.0772,0.09178,0.12418,0.19788,0.21083,0.24054,0.12189
70 to 74,0.20807,0.11854,0.12893,0.06554,0.11745,0.05784,0.07034,0.11027,0.0909,0.0775,0.06813,0.07752,0.15632,0.12581,0.24972,0.11958
75+,0.10208,0.09128,0.1157,0.04538,0.09649,0.03041,0.06817,0.04551,0.04003,0.06242,0.04791,0.0439,0.06842,0.0783,0.09496,0.08462
