Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,1.11807,0.48042,0.1553,0.09609,0.14046,0.21754,0.19199,0.15387,0.10862,0.0318,0.04378,0.05289,0.03664,0.02886,0.00815,0.0096
5 to 9,0.48998,1.83194,0.83585,0.30622,0.18111,0.11449,0.13815,0.18362,0.14269,0.05292,0.08319,0.04765,0.04057,0.03864,0.01749,0.00989
10 to 14,0.25685,0.68774,3.02863,1.45958,0.2766,0.10558,0.21496,0.14168,0.229,0.07061,0.09673,0.05251,0.03577,0.02515,0.0258,0.01497
15 to 19,0.20017,0.20126,0.49942,4.61794,1.87913,0.43545,0.18077,0.11064,0.15514,0.14204,0.15166,0.06573,0.05993,0.02792,0.05079,0.00872
20 to 24,0.34907,0.17584,0.34076,1.15329,3.13486,1.25494,0.49375,0.27188,0.28729,0.20141,0.28573,0.16981,0.13031,0.08409,0.04859,0.01969
25 to 29,0.56706,0.3712,0.30654,0.57379,1.31815,1.70348,0.77216,0.5076,0.36695,0.26596,0.38583,0.30447,0.21332,0.13971,0.07537,0.02797
30 to 34,0.70624,0.48839,0.38135,0.39161,0.84179,1.04386,1.04365,0.6846,0.54582,0.35149,0.30472,0.34002,0.23726,0.1906,0.08366,0.05723
35 to 39,0.62654,0.56089,0.47143,0.48475,0.57807,0.72265,0.77036,0.8623,0.60976,0.40594,0.30558,0.29168,0.294,0.17659,0.12038,0.04749
40 to 44,0.46445,0.51942,0.59597,0.54347,0.49216,0.52897,0.53071,0.65822,0.72404,0.42636,0.37856,0.31208,0.27755,0.18402,0.15431,0.0496
45 to 49,0.34411,0.26104,0.39603,0.50557,0.60037,0.50097,0.42414,0.4419,0.46122,0.45712,0.44235,0.23007,0.2351,0.15306,0.12166,0.06435
50 to 54,0.42503,0.21361,0.26588,0.23325,0.37261,0.43277,0.43966,0.30786,0.32342,0.36353,0.35512,0.34505,0.21744,0.17287,0.10168,0.04796
55 to 59,0.38779,0.24189,0.18068,0.12658,0.26967,0.25358,0.34677,0.26664,0.16626,0.18189,0.3075,0.35209,0.29451,0.2046,0.11099,0.05059
60 to 64,0.29578,0.25812,0.14569,0.1066,0.12465,0.11478,0.18235,0.26307,0.18093,0.14861,0.21468,0.26189,0.29426,0.2229,0.20984,0.055
65 to 69,0.24985,0.18909,0.14794,0.09527,0.09404,0.08399,0.13069,0.1809,0.12633,0.09679,0.11665,0.14541,0.21342,0.19316,0.1881,0.07293
70 to 74,0.17628,0.10087,0.11814,0.06391,0.11584,0.05921,0.07411,0.12002,0.10824,0.09716,0.08659,0.09077,0.16859,0.11527,0.19527,0.07154
75+,0.08648,0.07767,0.10601,0.04425,0.09517,0.03112,0.07182,0.04954,0.04767,0.07825,0.06089,0.05141,0.07379,0.07174,0.07425,0.05063
