Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,1.22244,0.55872,0.17876,0.10431,0.13633,0.20754,0.17844,0.13472,0.09035,0.02704,0.03546,0.04818,0.03366,0.0313,0.01123,0.01612
5 to 9,0.53572,2.1305,0.96211,0.33242,0.17579,0.10922,0.1284,0.16077,0.11869,0.045,0.06739,0.04341,0.03727,0.0419,0.02411,0.01661
10 to 14,0.28082,0.79982,3.48614,1.58447,0.26847,0.10073,0.19979,0.12405,0.19049,0.06004,0.07836,0.04784,0.03286,0.02727,0.03558,0.02512
15 to 19,0.21885,0.23406,0.57486,5.01307,1.82391,0.41542,0.16801,0.09687,0.12905,0.12077,0.12286,0.05988,0.05506,0.03028,0.07003,0.01464
20 to 24,0.38166,0.20449,0.39224,1.25197,3.04273,1.19722,0.4589,0.23805,0.23897,0.17126,0.23148,0.15469,0.11971,0.09119,0.06699,0.03305
25 to 29,0.62,0.4317,0.35285,0.62289,1.27941,1.62512,0.71766,0.44443,0.30523,0.22614,0.31256,0.27737,0.19597,0.15151,0.10391,0.04695
30 to 34,0.77216,0.56799,0.43895,0.42512,0.81705,0.99585,0.96998,0.59941,0.45401,0.29887,0.24685,0.30977,0.21796,0.20669,0.11534,0.09607
35 to 39,0.68503,0.6523,0.54264,0.52622,0.56108,0.68941,0.71598,0.755,0.5072,0.34516,0.24755,0.26572,0.27008,0.1915,0.16597,0.07972
40 to 44,0.50781,0.60407,0.686,0.58997,0.47769,0.50464,0.49325,0.57632,0.60225,0.36253,0.30667,0.28431,0.25497,0.19956,0.21275,0.08326
45 to 49,0.37623,0.30359,0.45586,0.54883,0.58272,0.47792,0.3942,0.38691,0.38364,0.38868,0.35835,0.2096,0.21598,0.16598,0.16774,0.10801
50 to 54,0.46471,0.24843,0.30605,0.25321,0.36166,0.41286,0.40862,0.26955,0.26902,0.3091,0.28768,0.31435,0.19975,0.18747,0.1402,0.0805
55 to 59,0.42398,0.28131,0.20797,0.13741,0.26174,0.24192,0.32229,0.23346,0.13829,0.15466,0.2491,0.32076,0.27055,0.22187,0.15303,0.08491
60 to 64,0.32339,0.30019,0.16769,0.11572,0.12099,0.1095,0.16948,0.23034,0.15049,0.12636,0.17391,0.23858,0.27032,0.24172,0.28931,0.09231
65 to 69,0.27317,0.21991,0.17029,0.10343,0.09128,0.08013,0.12146,0.15839,0.10508,0.0823,0.0945,0.13247,0.19606,0.20947,0.25934,0.12241
70 to 74,0.19273,0.11731,0.13599,0.06938,0.11244,0.05648,0.06888,0.10509,0.09004,0.08261,0.07015,0.08269,0.15488,0.125,0.26923,0.12008
75+,0.09456,0.09033,0.12203,0.04804,0.09238,0.02969,0.06675,0.04337,0.03965,0.06653,0.04933,0.04683,0.06779,0.07779,0.10238,0.08498
