Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,1.74742,0.66724,0.16293,0.07982,0.12713,0.23831,0.23,0.15681,0.0927,0.02388,0.03035,0.03346,0.02198,0.019,0.0067,0.00954
5 to 9,0.76579,2.5443,0.87691,0.25437,0.16393,0.12541,0.1655,0.18712,0.12178,0.03975,0.05767,0.03015,0.02434,0.02543,0.01438,0.00982
10 to 14,0.40143,0.95517,3.17743,1.21244,0.25036,0.11566,0.25752,0.14438,0.19544,0.05304,0.06707,0.03322,0.02146,0.01655,0.02122,0.01486
15 to 19,0.31284,0.27952,0.52396,3.83602,1.7009,0.47701,0.21656,0.11275,0.1324,0.10669,0.10515,0.04159,0.03596,0.01838,0.04176,0.00866
20 to 24,0.54556,0.24421,0.3575,0.95801,2.83753,1.37472,0.5915,0.27706,0.24518,0.15129,0.1981,0.10744,0.07818,0.05535,0.03995,0.01955
25 to 29,0.88626,0.51554,0.3216,0.47663,1.19313,1.86608,0.92504,0.51728,0.31317,0.19977,0.2675,0.19264,0.12798,0.09196,0.06197,0.02777
30 to 34,1.10377,0.67831,0.40008,0.3253,0.76195,1.1435,1.25027,0.69766,0.46582,0.26401,0.21126,0.21513,0.14234,0.12545,0.06878,0.05683
35 to 39,0.97922,0.77899,0.49459,0.40267,0.52325,0.79162,0.92287,0.87875,0.52039,0.30491,0.21186,0.18454,0.17638,0.11624,0.09898,0.04716
40 to 44,0.72589,0.7214,0.62525,0.45144,0.44548,0.57946,0.63578,0.67078,0.61791,0.32025,0.26246,0.19746,0.16651,0.12113,0.12687,0.04925
45 to 49,0.53781,0.36255,0.41549,0.41997,0.54342,0.54878,0.50812,0.45033,0.39362,0.34335,0.30668,0.14557,0.14105,0.10075,0.10003,0.06389
50 to 54,0.66428,0.29668,0.27895,0.19376,0.33727,0.47407,0.5267,0.31373,0.27602,0.27305,0.24621,0.21832,0.13045,0.11379,0.08361,0.04762
55 to 59,0.60607,0.33595,0.18956,0.10515,0.24409,0.27778,0.41542,0.27173,0.14189,0.13662,0.21319,0.22277,0.17669,0.13467,0.09126,0.05022
60 to 64,0.46227,0.35849,0.15284,0.08855,0.11283,0.12574,0.21845,0.26809,0.15441,0.11162,0.14884,0.1657,0.17654,0.14672,0.17253,0.0546
65 to 69,0.39049,0.26262,0.15521,0.07914,0.08512,0.09201,0.15656,0.18435,0.10781,0.0727,0.08087,0.092,0.12804,0.12714,0.15466,0.07241
70 to 74,0.2755,0.14009,0.12395,0.05309,0.10486,0.06486,0.08878,0.12231,0.09238,0.07298,0.06004,0.05743,0.10115,0.07587,0.16056,0.07103
75+,0.13516,0.10787,0.11122,0.03676,0.08615,0.0341,0.08604,0.05048,0.04068,0.05877,0.04222,0.03253,0.04427,0.04722,0.06105,0.05027
