Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.41562,0.21564,0.06233,0.04044,0.0763,0.13281,0.12805,0.12959,0.09898,0.03606,0.06299,0.10501,0.09872,0.09245,0.03663,0.06156
5 to 9,0.18214,0.82227,0.33545,0.12889,0.09838,0.06989,0.09214,0.15465,0.13003,0.06001,0.11969,0.0946,0.1093,0.12375,0.07864,0.06342
10 to 14,0.09548,0.30869,1.21546,0.61435,0.15025,0.06446,0.14337,0.11933,0.20868,0.08007,0.13919,0.10425,0.09636,0.08055,0.11605,0.09595
15 to 19,0.07441,0.09034,0.20043,1.94373,1.02073,0.26583,0.12057,0.09318,0.14137,0.16107,0.21822,0.13049,0.16146,0.08944,0.22841,0.05591
20 to 24,0.12976,0.07893,0.13676,0.48543,1.70283,0.76612,0.32931,0.22898,0.26179,0.2284,0.41113,0.33713,0.35106,0.26935,0.2185,0.12622
25 to 29,0.2108,0.16661,0.12302,0.24151,0.71601,1.03995,0.515,0.42751,0.33438,0.30159,0.55515,0.60449,0.57468,0.4475,0.33893,0.17929
30 to 34,0.26253,0.21922,0.15304,0.16483,0.45725,0.63726,0.69606,0.57659,0.49738,0.39859,0.43844,0.67508,0.63918,0.61049,0.3762,0.36687
35 to 39,0.2329,0.25176,0.1892,0.20403,0.31401,0.44117,0.51379,0.72625,0.55564,0.46033,0.43969,0.57909,0.79203,0.56564,0.54136,0.30444
40 to 44,0.17265,0.23314,0.23918,0.22875,0.26734,0.32293,0.35396,0.55437,0.65977,0.48349,0.54469,0.61961,0.74772,0.58943,0.69393,0.31794
45 to 49,0.12792,0.11717,0.15894,0.2128,0.32612,0.30583,0.28288,0.37218,0.42028,0.51837,0.63647,0.45679,0.63337,0.49026,0.54713,0.41246
50 to 54,0.158,0.09588,0.10671,0.09818,0.2024,0.2642,0.29323,0.25928,0.29472,0.41223,0.51097,0.68507,0.58577,0.55372,0.45728,0.30742
55 to 59,0.14415,0.10857,0.07251,0.05328,0.14648,0.15481,0.23128,0.22457,0.1515,0.20625,0.44244,0.69904,0.79342,0.65534,0.49913,0.32425
60 to 64,0.10995,0.11586,0.05847,0.04487,0.06771,0.07007,0.12162,0.22157,0.16487,0.16852,0.30889,0.51995,0.79272,0.71396,0.94365,0.35252
65 to 69,0.09288,0.08487,0.05937,0.0401,0.05108,0.05128,0.08716,0.15236,0.11511,0.10976,0.16784,0.28869,0.57495,0.61869,0.84589,0.46747
70 to 74,0.06553,0.04528,0.04741,0.0269,0.06293,0.03614,0.04943,0.10108,0.09864,0.11017,0.12459,0.18021,0.45418,0.3692,0.87816,0.45858
75+,0.03215,0.03486,0.04255,0.01863,0.0517,0.019,0.0479,0.04172,0.04344,0.08873,0.08761,0.10207,0.19879,0.22978,0.33392,0.32451
