Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,1.03303,0.4758,0.14123,0.09092,0.14302,0.22348,0.1921,0.1497,0.09408,0.02876,0.04501,0.05821,0.04085,0.03323,0.01269,0.01883
5 to 9,0.45271,1.81432,0.7601,0.28975,0.18442,0.11761,0.13823,0.17864,0.12359,0.04786,0.08553,0.05244,0.04523,0.04448,0.02725,0.0194
10 to 14,0.23731,0.68113,2.75417,1.38106,0.28165,0.10846,0.21508,0.13784,0.19835,0.06386,0.09946,0.05779,0.03987,0.02895,0.04021,0.02934
15 to 19,0.18494,0.19933,0.45416,4.36952,1.91344,0.44733,0.18088,0.10764,0.13438,0.12845,0.15593,0.07233,0.06681,0.03215,0.07914,0.0171
20 to 24,0.32252,0.17415,0.30988,1.09125,3.1921,1.28919,0.49403,0.26451,0.24883,0.18215,0.29378,0.18687,0.14528,0.09682,0.0757,0.0386
25 to 29,0.52393,0.36763,0.27876,0.54292,1.34222,1.74997,0.7726,0.49383,0.31783,0.24051,0.39669,0.33507,0.23781,0.16086,0.11743,0.05483
30 to 34,0.65252,0.4837,0.34679,0.37054,0.85716,1.07235,1.04424,0.66603,0.47276,0.31787,0.3133,0.37419,0.2645,0.21944,0.13034,0.1122
35 to 39,0.57888,0.5555,0.42871,0.45867,0.58863,0.74237,0.77079,0.83892,0.52814,0.3671,0.31419,0.32099,0.32776,0.20332,0.18757,0.09311
40 to 44,0.42912,0.51442,0.54196,0.51423,0.50114,0.54341,0.53101,0.64037,0.62711,0.38557,0.38922,0.34345,0.30942,0.21187,0.24043,0.09724
45 to 49,0.31794,0.25853,0.36014,0.47838,0.61133,0.51464,0.42438,0.42992,0.39948,0.41339,0.4548,0.2532,0.2621,0.17623,0.18956,0.12615
50 to 54,0.3927,0.21156,0.24179,0.22071,0.37941,0.44457,0.43991,0.29951,0.28013,0.32875,0.36512,0.37973,0.2424,0.19904,0.15843,0.09402
55 to 59,0.35829,0.23956,0.16431,0.11977,0.27459,0.2605,0.34696,0.25941,0.144,0.16449,0.31616,0.38747,0.32833,0.23556,0.17293,0.09917
60 to 64,0.27328,0.25564,0.13248,0.10086,0.12693,0.11792,0.18245,0.25594,0.15671,0.13439,0.22072,0.28821,0.32805,0.25663,0.32695,0.10781
65 to 69,0.23085,0.18727,0.13453,0.09015,0.09576,0.08629,0.13076,0.17599,0.10942,0.08753,0.11993,0.16002,0.23793,0.22239,0.29307,0.14297
70 to 74,0.16287,0.0999,0.10743,0.06047,0.11796,0.06082,0.07415,0.11677,0.09375,0.08786,0.08903,0.09989,0.18795,0.13271,0.30425,0.14025
75+,0.0799,0.07692,0.09641,0.04187,0.09691,0.03197,0.07186,0.04819,0.04129,0.07076,0.0626,0.05657,0.08227,0.08259,0.11569,0.09925
