Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.9749,0.4721,0.13344,0.08321,0.12707,0.20601,0.21383,0.18261,0.12646,0.0367,0.04862,0.05798,0.03815,0.02712,0.0072,0.00812
5 to 9,0.42724,1.80021,0.71818,0.26517,0.16385,0.10842,0.15386,0.21792,0.16613,0.06109,0.09239,0.05223,0.04223,0.0363,0.01547,0.00837
10 to 14,0.22396,0.67583,2.60228,1.26389,0.25023,0.09999,0.23941,0.16814,0.26662,0.08151,0.10743,0.05756,0.03723,0.02363,0.02282,0.01266
15 to 19,0.17453,0.19778,0.42912,3.9988,1.7,0.41237,0.20134,0.1313,0.18063,0.16396,0.16844,0.07205,0.06239,0.02623,0.04492,0.00738
20 to 24,0.30437,0.17279,0.29279,0.99866,2.83603,1.18843,0.54992,0.32266,0.33449,0.2325,0.31734,0.18615,0.13565,0.079,0.04297,0.01665
25 to 29,0.49445,0.36477,0.26339,0.49686,1.1925,1.61319,0.86,0.60241,0.42723,0.30701,0.42851,0.33377,0.22207,0.13125,0.06666,0.02366
30 to 34,0.6158,0.47994,0.32766,0.33911,0.76154,0.98853,1.16237,0.81247,0.63549,0.40575,0.33842,0.37274,0.24699,0.17906,0.07399,0.0484
35 to 39,0.54631,0.55118,0.40506,0.41976,0.52297,0.68435,0.85799,1.02337,0.70993,0.46859,0.33938,0.31974,0.30605,0.1659,0.10647,0.04017
40 to 44,0.40498,0.51042,0.51208,0.4706,0.44524,0.50094,0.59108,0.78117,0.84297,0.49217,0.42043,0.34212,0.28893,0.17288,0.13647,0.04195
45 to 49,0.30005,0.25652,0.34028,0.43779,0.54314,0.47441,0.47239,0.52444,0.53699,0.52768,0.49127,0.25221,0.24474,0.14379,0.1076,0.05442
50 to 54,0.37061,0.20991,0.22845,0.20198,0.33709,0.40983,0.48967,0.36536,0.37655,0.41964,0.3944,0.37826,0.22635,0.16241,0.08993,0.04056
55 to 59,0.33813,0.2377,0.15524,0.10961,0.24396,0.24014,0.38621,0.31644,0.19357,0.20996,0.34151,0.38597,0.30659,0.19221,0.09816,0.04278
60 to 64,0.2579,0.25365,0.12518,0.09231,0.11277,0.1087,0.2031,0.31221,0.21065,0.17155,0.23842,0.28709,0.30632,0.20941,0.18558,0.04651
65 to 69,0.21786,0.18582,0.12711,0.0825,0.08508,0.07954,0.14555,0.21469,0.14708,0.11173,0.12955,0.1594,0.22217,0.18146,0.16635,0.06168
70 to 74,0.15371,0.09912,0.10151,0.05534,0.1048,0.05607,0.08254,0.14244,0.12603,0.11215,0.09617,0.0995,0.1755,0.10829,0.1727,0.06051
75+,0.07541,0.07633,0.09109,0.03832,0.0861,0.02947,0.07999,0.05879,0.0555,0.09033,0.06762,0.05635,0.07682,0.06739,0.06567,0.04282
