Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,1.91367,0.8015,0.21408,0.11531,0.15865,0.2239,0.17446,0.11911,0.07184,0.01811,0.0215,0.02069,0.01268,0.01261,0.00322,0.00524
5 to 9,0.83865,3.05625,1.15224,0.36748,0.20457,0.11783,0.12553,0.14214,0.09438,0.03015,0.04086,0.01864,0.01404,0.01689,0.00692,0.0054
10 to 14,0.43962,1.14737,4.17505,1.75158,0.31243,0.10866,0.19533,0.10967,0.15147,0.04023,0.04751,0.02054,0.01238,0.01099,0.01021,0.00817
15 to 19,0.3426,0.33577,0.68847,5.54181,2.12255,0.44816,0.16426,0.08564,0.10262,0.08092,0.07449,0.02571,0.02074,0.0122,0.02009,0.00476
20 to 24,0.59746,0.29335,0.46975,1.38401,3.54093,1.29158,0.44866,0.21046,0.19002,0.11475,0.14035,0.06641,0.0451,0.03675,0.01922,0.01075
25 to 29,0.97058,0.61928,0.42258,0.68858,1.4889,1.75322,0.70164,0.39293,0.24271,0.15152,0.18951,0.11908,0.07383,0.06106,0.02981,0.01527
30 to 34,1.20878,0.8148,0.52569,0.46996,0.95083,1.07434,0.94834,0.52995,0.36102,0.20024,0.14967,0.13299,0.08212,0.0833,0.03309,0.03125
35 to 39,1.07238,0.93574,0.64988,0.58172,0.65295,0.74375,0.7,0.66751,0.40331,0.23126,0.1501,0.11408,0.10175,0.07718,0.04762,0.02593
40 to 44,0.79494,0.86655,0.82157,0.65219,0.55591,0.54442,0.48224,0.50953,0.47889,0.2429,0.18594,0.12206,0.09606,0.08042,0.06104,0.02708
45 to 49,0.58897,0.4355,0.54594,0.60672,0.67814,0.51559,0.38541,0.34208,0.30506,0.26042,0.21727,0.08999,0.08137,0.06689,0.04813,0.03513
50 to 54,0.72748,0.35637,0.36653,0.27992,0.42087,0.4454,0.39951,0.23831,0.21392,0.2071,0.17443,0.13496,0.07526,0.07555,0.04022,0.02618
55 to 59,0.66373,0.40354,0.24907,0.1519,0.3046,0.26098,0.3151,0.20641,0.10997,0.10362,0.15103,0.13771,0.10193,0.08942,0.04391,0.02762
60 to 64,0.50625,0.43063,0.20083,0.12792,0.1408,0.11813,0.1657,0.20365,0.11967,0.08466,0.10544,0.10243,0.10184,0.09742,0.08301,0.03002
65 to 69,0.42764,0.31546,0.20394,0.11434,0.10622,0.08645,0.11875,0.14003,0.08355,0.05514,0.05729,0.05687,0.07387,0.08442,0.07441,0.03981
70 to 74,0.30171,0.16828,0.16286,0.0767,0.13085,0.06093,0.06734,0.09291,0.07159,0.05535,0.04253,0.0355,0.05835,0.05038,0.07725,0.03906
75+,0.14802,0.12958,0.14614,0.0531,0.1075,0.03203,0.06526,0.03835,0.03153,0.04458,0.02991,0.02011,0.02554,0.03135,0.02937,0.02764
