Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,1.05242,0.47624,0.14401,0.08422,0.11873,0.18818,0.1755,0.14808,0.10293,0.03055,0.04492,0.06419,0.04821,0.04311,0.01452,0.0206
5 to 9,0.46121,1.816,0.77507,0.26839,0.15309,0.09903,0.12628,0.17671,0.13522,0.05084,0.08535,0.05783,0.05338,0.0577,0.03117,0.02122
10 to 14,0.24177,0.68176,2.8084,1.27927,0.23381,0.09133,0.19649,0.13635,0.21701,0.06784,0.09925,0.06372,0.04706,0.03756,0.04599,0.0321
15 to 19,0.18841,0.19951,0.4631,4.04746,1.58841,0.37666,0.16524,0.10647,0.14702,0.13645,0.15561,0.07976,0.07885,0.0417,0.09053,0.0187
20 to 24,0.32857,0.17431,0.31598,1.01081,2.64987,1.08553,0.45133,0.26165,0.27224,0.19349,0.29317,0.20607,0.17144,0.12558,0.0866,0.04223
25 to 29,0.53376,0.36797,0.28425,0.50291,1.11422,1.47351,0.70583,0.48849,0.34773,0.2555,0.39587,0.36949,0.28065,0.20865,0.13433,0.05999
30 to 34,0.66476,0.48415,0.35361,0.34323,0.71155,0.90294,0.95399,0.65883,0.51723,0.33767,0.31265,0.41264,0.31215,0.28464,0.1491,0.12275
35 to 39,0.58975,0.55601,0.43715,0.42486,0.48864,0.62509,0.70417,0.82985,0.57782,0.38998,0.31354,0.35397,0.38679,0.26373,0.21456,0.10186
40 to 44,0.43718,0.5149,0.55264,0.47633,0.41601,0.45756,0.48512,0.63345,0.68611,0.4096,0.38841,0.37874,0.36515,0.27483,0.27503,0.10638
45 to 49,0.3239,0.25877,0.36723,0.44312,0.50748,0.43334,0.38771,0.42527,0.43706,0.43915,0.45386,0.27921,0.30931,0.22859,0.21685,0.138
50 to 54,0.40007,0.21176,0.24655,0.20444,0.31496,0.37434,0.40189,0.29627,0.30648,0.34923,0.36436,0.41875,0.28607,0.25818,0.18124,0.10286
55 to 59,0.36501,0.23978,0.16754,0.11094,0.22795,0.21935,0.31698,0.2566,0.15755,0.17473,0.3155,0.42728,0.38747,0.30556,0.19783,0.10849
60 to 64,0.27841,0.25587,0.13509,0.09343,0.10537,0.09929,0.16669,0.25317,0.17145,0.14277,0.22027,0.31782,0.38713,0.33289,0.374,0.11794
65 to 69,0.23518,0.18745,0.13718,0.0835,0.07949,0.07265,0.11946,0.17409,0.11971,0.09298,0.11968,0.17646,0.28078,0.28847,0.33526,0.1564
70 to 74,0.16593,0.09999,0.10955,0.05602,0.09792,0.05121,0.06774,0.1155,0.10257,0.09334,0.08885,0.11015,0.2218,0.17214,0.34805,0.15343
75+,0.0814,0.077,0.0983,0.03878,0.08045,0.02692,0.06565,0.04767,0.04517,0.07517,0.06247,0.06239,0.09708,0.10714,0.13235,0.10857
