Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.8078,0.34456,0.10068,0.06755,0.11501,0.2201,0.20489,0.1541,0.09499,0.02828,0.04831,0.07178,0.06191,0.06138,0.02094,0.03329
5 to 9,0.35401,1.31387,0.54188,0.21528,0.1483,0.11583,0.14743,0.18389,0.1248,0.04706,0.09179,0.06467,0.06854,0.08216,0.04495,0.03429
10 to 14,0.18557,0.49325,1.96345,1.0261,0.22649,0.10682,0.2294,0.14189,0.20028,0.0628,0.10674,0.07126,0.06042,0.05348,0.06633,0.05188
15 to 19,0.14462,0.14435,0.32377,3.24647,1.53869,0.44057,0.19292,0.1108,0.13569,0.12632,0.16735,0.0892,0.10125,0.05938,0.13055,0.03023
20 to 24,0.2522,0.12611,0.22091,0.81077,2.56692,1.2697,0.52692,0.27228,0.25126,0.17913,0.3153,0.23044,0.22014,0.17882,0.12489,0.06825
25 to 29,0.4097,0.26623,0.19873,0.40338,1.07935,1.72351,0.82403,0.50835,0.32093,0.23654,0.42575,0.4132,0.36037,0.29709,0.19373,0.09695
30 to 34,0.51025,0.35028,0.24722,0.27531,0.68928,1.05614,1.11375,0.68561,0.47737,0.31261,0.33625,0.46145,0.40082,0.40529,0.21503,0.19837
35 to 39,0.45267,0.40227,0.30563,0.34078,0.47335,0.73115,0.8221,0.86357,0.53329,0.36103,0.3372,0.39584,0.49667,0.37552,0.30943,0.16462
40 to 44,0.33556,0.37253,0.38637,0.38206,0.40299,0.53519,0.56636,0.65919,0.63323,0.3792,0.41773,0.42353,0.46888,0.39132,0.39664,0.17192
45 to 49,0.24862,0.18722,0.25674,0.35543,0.4916,0.50686,0.45263,0.44255,0.40338,0.40655,0.48812,0.31224,0.39718,0.32548,0.31272,0.22303
50 to 54,0.30708,0.1532,0.17237,0.16398,0.3051,0.43785,0.46919,0.30831,0.28286,0.32331,0.39187,0.46828,0.36733,0.36761,0.26137,0.16623
55 to 59,0.28017,0.17348,0.11713,0.08899,0.22081,0.25656,0.37006,0.26703,0.14541,0.16176,0.33931,0.47782,0.49754,0.43507,0.28529,0.17533
60 to 64,0.2137,0.18512,0.09445,0.07494,0.10207,0.11613,0.1946,0.26346,0.15824,0.13217,0.23689,0.35541,0.4971,0.47399,0.53937,0.19061
65 to 69,0.18052,0.13562,0.09591,0.06698,0.077,0.08498,0.13946,0.18116,0.11048,0.08608,0.12872,0.19733,0.36054,0.41074,0.48349,0.25277
70 to 74,0.12736,0.07234,0.07659,0.04493,0.09486,0.0599,0.07909,0.1202,0.09467,0.08641,0.09555,0.12318,0.28481,0.24511,0.50193,0.24796
75+,0.06248,0.05571,0.06873,0.03111,0.07793,0.03149,0.07664,0.04961,0.04169,0.06959,0.06719,0.06977,0.12466,0.15255,0.19086,0.17547
