Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,1.28558,0.61279,0.18298,0.10197,0.14576,0.22479,0.1817,0.13597,0.0905,0.02647,0.03612,0.04488,0.03017,0.02386,0.00762,0.00918
5 to 9,0.56339,2.33666,0.98481,0.32497,0.18795,0.1183,0.13074,0.16225,0.1189,0.04405,0.06863,0.04043,0.0334,0.03194,0.01636,0.00946
10 to 14,0.29533,0.87722,3.56837,1.54892,0.28704,0.1091,0.20344,0.12519,0.19082,0.05877,0.0798,0.04455,0.02945,0.02079,0.02414,0.01431
15 to 19,0.23015,0.25671,0.58842,4.90062,1.95005,0.44995,0.17108,0.09776,0.12927,0.11822,0.12512,0.05577,0.04935,0.02308,0.04751,0.00834
20 to 24,0.40137,0.22428,0.40149,1.22388,3.25317,1.29672,0.46729,0.24024,0.23939,0.16765,0.23573,0.14407,0.10729,0.06951,0.04545,0.01882
25 to 29,0.65202,0.47347,0.36117,0.60891,1.3679,1.7602,0.73078,0.44853,0.30576,0.22137,0.31831,0.25833,0.17564,0.11549,0.0705,0.02673
30 to 34,0.81205,0.62295,0.44931,0.41558,0.87356,1.07861,0.98771,0.60493,0.45481,0.29256,0.25139,0.2885,0.19535,0.15755,0.07825,0.0547
35 to 39,0.72041,0.71542,0.55544,0.51442,0.59989,0.74671,0.72907,0.76195,0.50808,0.33788,0.2521,0.24748,0.24206,0.14598,0.1126,0.04539
40 to 44,0.53404,0.66252,0.70218,0.57673,0.51073,0.54658,0.50227,0.58163,0.6033,0.35488,0.31231,0.26479,0.22852,0.15212,0.14434,0.0474
45 to 49,0.39567,0.33296,0.46661,0.53652,0.62303,0.51765,0.40141,0.39048,0.38431,0.38048,0.36493,0.19521,0.19357,0.12653,0.1138,0.0615
50 to 54,0.48871,0.27247,0.31327,0.24753,0.38667,0.44717,0.41609,0.27203,0.26949,0.30258,0.29297,0.29277,0.17903,0.1429,0.09511,0.04584
55 to 59,0.44588,0.30853,0.21288,0.13433,0.27985,0.26202,0.32818,0.23561,0.13853,0.15139,0.25368,0.29873,0.24249,0.16913,0.10382,0.04835
60 to 64,0.34009,0.32924,0.17165,0.11312,0.12936,0.1186,0.17258,0.23246,0.15076,0.1237,0.17711,0.2222,0.24228,0.18426,0.19628,0.05256
65 to 69,0.28729,0.24119,0.1743,0.10111,0.09759,0.08679,0.12368,0.15985,0.10526,0.08056,0.09623,0.12337,0.17572,0.15967,0.17594,0.0697
70 to 74,0.20269,0.12866,0.1392,0.06783,0.12022,0.06118,0.07014,0.10605,0.09019,0.08087,0.07144,0.07701,0.13881,0.09528,0.18265,0.06837
75+,0.09944,0.09907,0.12491,0.04696,0.09876,0.03216,0.06797,0.04377,0.03972,0.06513,0.05023,0.04362,0.06076,0.0593,0.06946,0.04838
