Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,1.89823,0.79923,0.21553,0.10808,0.13783,0.23754,0.18442,0.12691,0.07172,0.01625,0.02042,0.0248,0.01764,0.01345,0.00471,0.0053
5 to 9,0.83188,3.04759,1.16005,0.34443,0.17773,0.12501,0.1327,0.15144,0.09422,0.02705,0.03879,0.02234,0.01953,0.018,0.01012,0.00546
10 to 14,0.43607,1.14412,4.20334,1.64168,0.27143,0.11529,0.20648,0.11685,0.15121,0.0361,0.04511,0.02462,0.01722,0.01172,0.01493,0.00825
15 to 19,0.33984,0.33482,0.69313,5.1941,1.84404,0.47548,0.17364,0.09125,0.10244,0.07261,0.07073,0.03082,0.02885,0.01301,0.02939,0.00481
20 to 24,0.59264,0.29252,0.47293,1.29718,3.07632,1.37032,0.47428,0.22424,0.1897,0.10296,0.13325,0.07962,0.06274,0.03919,0.02811,0.01086
25 to 29,0.96275,0.61752,0.42544,0.64538,1.29354,1.86009,0.74171,0.41865,0.2423,0.13596,0.17993,0.14275,0.1027,0.0651,0.04361,0.01543
30 to 34,1.19903,0.81249,0.52926,0.44047,0.82607,1.13983,1.00248,0.56464,0.3604,0.17969,0.1421,0.15942,0.11423,0.08881,0.0484,0.03156
35 to 39,1.06373,0.93309,0.65428,0.54523,0.56728,0.78908,0.73997,0.71121,0.40262,0.20752,0.14251,0.13676,0.14155,0.08229,0.06965,0.02619
40 to 44,0.78853,0.8641,0.82713,0.61127,0.48297,0.5776,0.50978,0.54289,0.47808,0.21796,0.17654,0.14632,0.13363,0.08575,0.08928,0.02735
45 to 49,0.58422,0.43427,0.54964,0.56865,0.58916,0.54702,0.40741,0.36447,0.30454,0.23368,0.20629,0.10787,0.11319,0.07132,0.07039,0.03549
50 to 54,0.72161,0.35537,0.36901,0.26236,0.36565,0.47255,0.42232,0.25391,0.21355,0.18584,0.16561,0.16178,0.10469,0.08056,0.05883,0.02645
55 to 59,0.65837,0.4024,0.25076,0.14237,0.26463,0.27689,0.33309,0.21992,0.10978,0.09298,0.1434,0.16508,0.1418,0.09534,0.06422,0.0279
60 to 64,0.50216,0.42941,0.20219,0.1199,0.12232,0.12534,0.17516,0.21698,0.11947,0.07597,0.10011,0.12279,0.14167,0.10387,0.12141,0.03033
65 to 69,0.42419,0.31457,0.20532,0.10716,0.09228,0.09172,0.12553,0.1492,0.08341,0.04948,0.0544,0.06818,0.10275,0.09001,0.10883,0.04022
70 to 74,0.29928,0.16781,0.16396,0.07189,0.11368,0.06465,0.07118,0.09899,0.07147,0.04967,0.04038,0.04256,0.08117,0.05371,0.11299,0.03945
75+,0.14683,0.12921,0.14713,0.04977,0.0934,0.03399,0.06899,0.04086,0.03147,0.04,0.0284,0.0241,0.03553,0.03343,0.04296,0.02792
