Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,1.27802,0.64718,0.18187,0.07272,0.10218,0.20018,0.21856,0.14678,0.09659,0.02772,0.03721,0.05845,0.0375,0.03278,0.00759,0.01105
5 to 9,0.56008,2.4678,0.97886,0.23175,0.13175,0.10535,0.15727,0.17516,0.12689,0.04614,0.07071,0.05266,0.04152,0.04388,0.01628,0.01138
10 to 14,0.29359,0.92645,3.54681,1.10464,0.20121,0.09715,0.24471,0.13515,0.20364,0.06156,0.08222,0.05803,0.03661,0.02856,0.02403,0.01721
15 to 19,0.2288,0.27112,0.58487,3.49495,1.36699,0.40069,0.20579,0.10554,0.13796,0.12383,0.12891,0.07264,0.06134,0.03171,0.0473,0.01003
20 to 24,0.39901,0.23687,0.39906,0.87283,2.28048,1.15477,0.56209,0.25935,0.25548,0.1756,0.24288,0.18767,0.13337,0.0955,0.04524,0.02265
25 to 29,0.64819,0.50004,0.35899,0.43426,0.9589,1.56751,0.87903,0.48421,0.32631,0.23187,0.32796,0.33649,0.21832,0.15868,0.07018,0.03217
30 to 34,0.80727,0.65791,0.44659,0.29638,0.61236,0.96054,1.18809,0.65306,0.48538,0.30645,0.25901,0.37579,0.24283,0.21647,0.0779,0.06582
35 to 39,0.71618,0.75557,0.55209,0.36687,0.42052,0.66497,0.87697,0.82258,0.54223,0.35391,0.25975,0.32235,0.30089,0.20056,0.1121,0.05462
40 to 44,0.5309,0.69971,0.69794,0.41131,0.35802,0.48675,0.60416,0.6279,0.64385,0.37172,0.32177,0.34491,0.28406,0.209,0.14369,0.05704
45 to 49,0.39334,0.35165,0.46379,0.38263,0.43674,0.46098,0.48285,0.42155,0.41014,0.39854,0.376,0.25427,0.24062,0.17384,0.11329,0.074
50 to 54,0.48584,0.28776,0.31137,0.17653,0.27106,0.39822,0.50051,0.29367,0.2876,0.31694,0.30185,0.38135,0.22254,0.19634,0.09469,0.05515
55 to 59,0.44326,0.32585,0.21159,0.0958,0.19617,0.23334,0.39476,0.25436,0.14784,0.15858,0.26137,0.38912,0.30142,0.23237,0.10335,0.05817
60 to 64,0.33809,0.34771,0.17061,0.08068,0.09068,0.10562,0.20759,0.25095,0.16089,0.12956,0.18248,0.28944,0.30116,0.25316,0.19539,0.06324
65 to 69,0.2856,0.25472,0.17325,0.07211,0.06841,0.07729,0.14877,0.17256,0.11234,0.08438,0.09915,0.1607,0.21843,0.21938,0.17515,0.08387
70 to 74,0.2015,0.13588,0.13835,0.04837,0.08427,0.05448,0.08436,0.11449,0.09626,0.08471,0.0736,0.10032,0.17255,0.13091,0.18183,0.08227
75+,0.09885,0.10463,0.12415,0.03349,0.06923,0.02864,0.08176,0.04725,0.04239,0.06822,0.05176,0.05682,0.07552,0.08147,0.06914,0.05822
