Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.92739,0.4498,0.14142,0.07399,0.11268,0.21716,0.22363,0.17534,0.11604,0.02916,0.03894,0.06038,0.04785,0.04093,0.01447,0.01695
5 to 9,0.40642,1.71517,0.76116,0.23579,0.14529,0.11428,0.16091,0.20924,0.15245,0.04853,0.07398,0.0544,0.05298,0.0548,0.03106,0.01746
10 to 14,0.21304,0.6439,2.758,1.12386,0.2219,0.10539,0.25038,0.16145,0.24466,0.06476,0.08603,0.05995,0.04671,0.03567,0.04583,0.02641
15 to 19,0.16603,0.18843,0.45479,3.55578,1.5075,0.43467,0.21056,0.12607,0.16575,0.13026,0.13489,0.07504,0.07826,0.0396,0.09021,0.01539
20 to 24,0.28954,0.16463,0.31031,0.88802,2.51488,1.25271,0.57511,0.30981,0.30693,0.18472,0.25413,0.19386,0.17017,0.11926,0.08629,0.03475
25 to 29,0.47036,0.34754,0.27915,0.44181,1.05746,1.70045,0.8994,0.57842,0.39204,0.24391,0.34315,0.3476,0.27856,0.19815,0.13385,0.04936
30 to 34,0.58579,0.45726,0.34727,0.30154,0.67531,1.04201,1.21562,0.78011,0.58314,0.32236,0.27101,0.38819,0.30982,0.27031,0.14857,0.101
35 to 39,0.51969,0.52514,0.4293,0.37325,0.46375,0.72136,0.89729,0.98261,0.65145,0.37229,0.27178,0.33299,0.38391,0.25045,0.2138,0.08381
40 to 44,0.38524,0.48631,0.54272,0.41846,0.39482,0.52803,0.61816,0.75006,0.77354,0.39103,0.33668,0.3563,0.36243,0.26099,0.27405,0.08753
45 to 49,0.28542,0.2444,0.36064,0.38929,0.48163,0.50008,0.49403,0.50356,0.49275,0.41923,0.39342,0.26267,0.30701,0.21708,0.21608,0.11355
50 to 54,0.35255,0.2,0.24212,0.1796,0.29892,0.432,0.5121,0.35081,0.34553,0.3334,0.31584,0.39394,0.28394,0.24518,0.18059,0.08463
55 to 59,0.32165,0.22647,0.16453,0.09747,0.21634,0.25313,0.40391,0.30384,0.17762,0.16681,0.27348,0.40197,0.38458,0.29017,0.19712,0.08927
60 to 64,0.24534,0.24167,0.13267,0.08208,0.1,0.11458,0.2124,0.29978,0.1933,0.13629,0.19093,0.29899,0.38425,0.31613,0.37267,0.09705
65 to 69,0.20724,0.17704,0.13472,0.07336,0.07544,0.08384,0.15222,0.20614,0.13496,0.08877,0.10374,0.16601,0.27869,0.27395,0.33406,0.1287
70 to 74,0.14621,0.09444,0.10758,0.04921,0.09293,0.0591,0.08632,0.13677,0.11564,0.08911,0.07701,0.10363,0.22015,0.16348,0.34681,0.12625
75+,0.07173,0.07272,0.09654,0.03407,0.07635,0.03107,0.08365,0.05645,0.05093,0.07176,0.05415,0.05869,0.09636,0.10174,0.13188,0.08934
