Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,1.55747,0.64995,0.19459,0.1082,0.14921,0.21403,0.17966,0.139,0.08972,0.02396,0.03047,0.03701,0.02438,0.0187,0.00517,0.00565
5 to 9,0.68255,2.47838,1.0473,0.34481,0.1924,0.11264,0.12927,0.16587,0.11787,0.03988,0.05789,0.03334,0.027,0.02503,0.0111,0.00582
10 to 14,0.35779,0.93043,3.79479,1.6435,0.29383,0.10388,0.20115,0.12799,0.18916,0.05322,0.06732,0.03674,0.0238,0.01629,0.01637,0.0088
15 to 19,0.27883,0.27228,0.62576,5.19984,1.99622,0.42842,0.16916,0.09994,0.12815,0.10705,0.10555,0.04599,0.03988,0.01809,0.03223,0.00513
20 to 24,0.48625,0.23789,0.42697,1.29861,3.33019,1.23468,0.46204,0.2456,0.2373,0.1518,0.19886,0.11881,0.08671,0.05447,0.03083,0.01158
25 to 29,0.78992,0.50219,0.38409,0.64609,1.40029,1.67598,0.72257,0.45854,0.3031,0.20045,0.26853,0.21303,0.14195,0.0905,0.04782,0.01645
30 to 34,0.98378,0.66074,0.47781,0.44096,0.89424,1.02701,0.97662,0.61843,0.45085,0.26491,0.21207,0.23791,0.15788,0.12346,0.05308,0.03366
35 to 39,0.87277,0.75881,0.59069,0.54583,0.61409,0.71098,0.72088,0.77896,0.50367,0.30595,0.21268,0.20408,0.19564,0.11439,0.07638,0.02793
40 to 44,0.64698,0.70271,0.74674,0.61195,0.52282,0.52043,0.49662,0.59461,0.59806,0.32134,0.26347,0.21836,0.18469,0.11921,0.09791,0.02917
45 to 49,0.47934,0.35316,0.49622,0.56928,0.63777,0.49288,0.3969,0.39919,0.38097,0.34452,0.30786,0.16098,0.15645,0.09915,0.0772,0.03785
50 to 54,0.59207,0.28899,0.33314,0.26265,0.39582,0.42578,0.41142,0.2781,0.26715,0.27398,0.24715,0.24143,0.14469,0.11198,0.06452,0.02821
55 to 59,0.54018,0.32724,0.22639,0.14253,0.28647,0.24949,0.32449,0.24087,0.13733,0.13708,0.21401,0.24635,0.19598,0.13254,0.07042,0.02975
60 to 64,0.41202,0.3492,0.18254,0.12003,0.13242,0.11293,0.17064,0.23765,0.14945,0.112,0.14941,0.18324,0.19581,0.14439,0.13314,0.03235
65 to 69,0.34804,0.25582,0.18536,0.10728,0.0999,0.08264,0.12229,0.16341,0.10435,0.07295,0.08118,0.10174,0.14202,0.12512,0.11935,0.04289
70 to 74,0.24555,0.13646,0.14803,0.07197,0.12306,0.05825,0.06935,0.10842,0.08941,0.07323,0.06027,0.06351,0.11219,0.07467,0.1239,0.04208
75+,0.12047,0.10508,0.13283,0.04983,0.1011,0.03062,0.06721,0.04475,0.03937,0.05898,0.04238,0.03597,0.0491,0.04647,0.04711,0.02978
