Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 to 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 to 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15 to 19,0,0,0,0.15386,0.16722,0.16283,0.09223,0.18829,0.11915,0.1555,0.12682,0.10909,0.03133,0.00529,9.00E-04,0
20 to 24,0,0,0,0.24811,0.65137,0.68672,0.49872,0.42345,0.50498,0.35936,0.32614,0.2813,0.2368,0.01563,0.00124,0.00345
25 to 29,0,0,0,0.15807,0.69156,1.28109,0.91093,0.87575,0.87756,0.6888,0.75664,0.57319,0.46758,0.0444,0.00178,0.00394
30 to 34,0,0,0,0.15445,0.60496,0.96081,1.24945,0.98289,1.08486,0.92563,0.92443,0.83531,0.53985,0.04291,0.00315,0.00414
35 to 39,0,0,0,0.14695,0.68224,0.96016,1.12155,1.39017,1.18832,1.04162,0.98531,0.80615,0.65303,0.01771,0.00364,0.00762
40 to 44,0,0,0,0.16587,0.52189,0.89873,1.01836,1.37026,1.47505,1.09182,1.35181,1.04416,0.71541,0.0404,0.00324,0.00253
45 to 49,0,0,0,0.13654,0.43643,0.65791,0.86811,0.99009,1.23751,1.11262,1.36146,0.86004,0.7294,0.03637,0.00282,0.00094
50 to 54,0,0,0,0.08909,0.37026,0.6009,0.58182,0.80101,0.98828,0.79631,1.14926,0.88595,0.61922,0.04628,0.00191,0.00096
55 to 59,0,0,0,0.05254,0.21141,0.34501,0.42188,0.3961,0.4261,0.50356,0.6929,0.68895,0.59401,0.031,0.00391,0
60 to 64,0,0,0,0.02521,0.13971,0.20644,0.2026,0.14697,0.21834,0.18158,0.23661,0.28573,0.20758,0.02251,0.00188,0
65 to 69,0,0,0,0.00194,0.00489,0.00904,0.00971,0.00747,0.00877,0.00994,0.00709,0.00788,0.00981,0.00064,0.00011,7.00E-05
70 to 74,0,0,0,1.00E-04,0.00098,0.00085,0.00036,0.00083,0.00093,0.00098,0.00106,0.00057,0.00059,0.00017,2.00E-05,0
75+,0,0,0,0,0.00028,0.00025,0.00031,0.00054,0.00118,0.00055,0.00091,0.00058,0.00107,8.00E-05,3.00E-05,0
