Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 to 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 to 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15 to 19,0,0,0,0.01119,0.04081,0.04376,0.02434,0.04872,0.03067,0.03997,0.0323,0.02427,0.00374,0.00077,0.00024,0
20 to 24,0,0,0,0.06055,0.53336,0.61928,0.44166,0.3676,0.43619,0.3099,0.27872,0.21,0.09486,0.00765,0.00112,0.00312
25 to 29,0,0,0,0.04248,0.62365,1.27236,0.88846,0.83729,0.83483,0.65418,0.71216,0.47129,0.20629,0.02392,0.00177,0.00392
30 to 34,0,0,0,0.04077,0.53574,0.9371,1.19671,0.92282,1.01348,0.86331,0.85443,0.67444,0.23389,0.02271,0.00309,0.00405
35 to 39,0,0,0,0.03802,0.59225,0.918,1.05301,1.27946,1.08823,0.95232,0.89273,0.63806,0.27734,0.00919,0.00349,0.00731
40 to 44,0,0,0,0.0427,0.4508,0.85497,0.95135,1.25485,1.34407,0.99323,1.21869,0.82232,0.30232,0.02085,0.00309,0.00241
45 to 49,0,0,0,0.03509,0.37636,0.62485,0.80966,0.90521,1.12577,1.0105,1.22538,0.67621,0.30772,0.01874,0.00269,9.00E-04
50 to 54,0,0,0,0.02269,0.31643,0.56557,0.53777,0.72575,0.89096,0.71672,1.02508,0.69031,0.25889,0.02364,0.0018,9.00E-04
55 to 59,0,0,0,0.01169,0.15783,0.28367,0.34064,0.31351,0.33557,0.39592,0.53989,0.46894,0.21695,0.01383,0.00323,0
60 to 64,0,0,0,0.00301,0.05597,0.09108,0.08778,0.06242,0.09227,0.07661,0.09893,0.10436,0.04068,0.00539,0.00083,0
65 to 69,0,0,0,0.00028,0.00239,0.00487,0.00514,0.00387,0.00452,0.00512,0.00362,0.00352,0.00235,0.00019,6.00E-05,4.00E-05
70 to 74,0,0,0,3.00E-05,0.00089,0.00084,0.00035,0.00079,0.00089,0.00094,0.001,0.00047,0.00026,9.00E-05,2.00E-05,0
75+,0,0,0,0,0.00025,0.00025,3.00E-04,0.00052,0.00112,0.00053,0.00086,0.00048,0.00047,4.00E-05,3.00E-05,0
