Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 to 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 to 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15 to 19,0,0,0,0.00842,0.01495,0.01955,0.0127,0.0276,0.0187,0.02459,0.02075,0.01613,0.00379,0.0028,0.00021,0
20 to 24,0,0,0,0.02218,0.09516,0.13472,0.11223,0.10142,0.1295,0.09288,0.08719,0.06797,0.04679,0.01354,0.00047,0.00132
25 to 29,0,0,0,0.01898,0.13567,0.3375,0.27528,0.28168,0.3022,0.23905,0.27163,0.18598,0.12407,0.05165,0.00091,0.00202
30 to 34,0,0,0,0.02127,0.13614,0.29035,0.43311,0.36264,0.42854,0.3685,0.38067,0.31089,0.16431,0.05727,0.00186,0.00244
35 to 39,0,0,0,0.02154,0.16341,0.30883,0.4138,0.54591,0.49962,0.44136,0.43185,0.31934,0.21155,0.02515,0.00228,0.00477
40 to 44,0,0,0,0.02603,0.13384,0.30949,0.40227,0.57611,0.66399,0.49532,0.63435,0.44286,0.24813,0.06144,0.00217,0.00169
45 to 49,0,0,0,0.02159,0.11279,0.22833,0.3456,0.41953,0.56141,0.50869,0.64387,0.36761,0.25496,0.05575,0.00191,0.00064
50 to 54,0,0,0,0.01457,0.09898,0.21572,0.23959,0.35108,0.46376,0.3766,0.5622,0.39171,0.22389,0.07337,0.00133,0.00067
55 to 59,0,0,0,0.00777,0.05108,0.11194,0.15702,0.15691,0.18072,0.21524,0.30635,0.27531,0.19412,0.04442,0.00247,0
60 to 64,0,0,0,0.00305,0.02761,0.05478,0.06167,0.04761,0.07573,0.06347,0.08555,0.09337,0.05547,0.02638,0.00097,0
65 to 69,0,0,0,0.00103,0.00424,0.01051,0.01295,0.0106,0.01333,0.01524,0.01124,0.0113,0.01149,0.00328,0.00026,0.00016
70 to 74,0,0,0,2.00E-05,0.00037,0.00044,0.00021,0.00052,0.00063,0.00067,0.00074,0.00036,0.00031,0.00038,2.00E-05,0
75+,0,0,0,0,0.00011,0.00013,0.00018,0.00034,0.00079,0.00037,0.00064,0.00037,0.00055,0.00018,3.00E-05,0
