Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 to 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 to 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15 to 19,0,0,0,0.46005,0.34654,0.29523,0.16577,0.33603,0.21521,0.28196,0.23131,0.19503,0.06568,0.10294,0.00156,0
20 to 24,0,0,0,0.51416,0.93555,0.86296,0.62127,0.52376,0.63218,0.45161,0.41229,0.34854,0.34405,0.21092,0.00149,0.00413
25 to 29,0,0,0,0.28661,0.86905,1.40854,0.99284,0.94774,0.9612,0.75736,0.83689,0.62139,0.59438,0.52418,0.00187,0.00413
30 to 34,0,0,0,0.2776,0.7536,1.0472,1.34995,1.05443,1.17793,1.00892,1.01357,0.89767,0.68029,0.50226,0.00328,0.00431
35 to 39,0,0,0,0.26226,0.84386,1.03909,1.20319,1.48079,1.28113,1.1273,1.07267,0.8602,0.81708,0.2058,0.00376,0.00786
40 to 44,0,0,0,0.2996,0.65335,0.9844,1.10572,1.47728,1.60953,1.19595,1.48951,1.12768,0.90598,0.47517,0.00339,0.00264
45 to 49,0,0,0,0.24758,0.54847,0.7234,0.94622,1.07154,1.35554,1.22344,1.50593,0.93241,0.92725,0.42946,0.00295,0.00099
50 to 54,0,0,0,0.1625,0.46807,0.66463,0.63793,0.87204,1.08894,0.88081,1.27874,0.96619,0.79186,0.54971,0.00201,0.00101
55 to 59,0,0,0,0.09393,0.26195,0.37403,0.45338,0.42266,0.46018,0.54593,0.75565,0.73642,0.74453,0.36086,0.00405,0
60 to 64,0,0,0,0.05285,0.20299,0.26243,0.25531,0.18389,0.2765,0.23084,0.30258,0.35813,0.30508,0.30727,0.00228,0
65 to 69,0,0,0,0.03775,0.06604,0.1067,0.1136,0.08675,0.10311,0.11738,0.08422,0.09178,0.13386,0.08091,0.00127,0.00078
70 to 74,0,0,0,0.00017,0.00118,0.00089,0.00038,0.00085,0.00098,0.00103,0.00112,0.00059,0.00072,0.00188,2.00E-05,0
75+,0,0,0,0,0.00033,0.00026,0.00032,0.00056,0.00123,0.00058,0.00096,6.00E-04,0.00129,9.00E-04,3.00E-05,0
