Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 to 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 to 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15 to 19,0,0,0,0,0.01786,0.03186,0.06441,0.01453,0,0.02981,0.00454,0.01383,0,0,2.00E-04,0
20 to 24,0,0,0,0.06375,0.54395,0.39124,0.27054,0.04022,0.2542,0.17013,0.12728,0.2612,0.09885,0,0,0
25 to 29,0,0,0,0.04203,0.56466,1.47743,0.81661,0.5017,0.85237,0.83121,1.009,0.47093,0.17976,0,0,0.00629
30 to 34,0,0,0,0,0.64494,1.13723,1.3729,0.42779,0.76308,0.91407,0.93402,1.20821,0.41458,0,0.00486,0.00669
35 to 39,0,0,0,0,0.11078,0.91363,1.85808,1.07662,0.85377,1.62386,0.92319,1.15247,0.11329,0,0.00177,0
40 to 44,0,0,0,0,0.56153,0.97778,0.83858,1.24836,0.96393,0.85837,1.57052,1.51713,0.49662,0,0.00489,0
45 to 49,0,0,0,0.04248,0.19611,0.48734,0.77683,0.52115,0.89075,1.68099,0.92036,1.32833,0.26072,0,0.00483,0
50 to 54,0,0,0,0,0.23233,0.55105,0.16382,0.35775,0.46454,0.67039,1.0182,1.33304,0.17881,0,0.00169,0
55 to 59,0,0,0,0,0.02055,0.08919,0.36831,0.06632,0.05902,0.4783,0.37719,0.81019,0.15771,0,0,0
60 to 64,0,0,0,0,0,0.0243,0.00795,0.01029,0.02608,0.07013,0.14176,0.11562,0.07042,0,0,0
65 to 69,0,0,0,0.00149,0.00081,0,0.00957,0.00256,0.00091,0.01195,0.0081,0.00238,0,0,0.00016,0
70 to 74,0,0,0,0,0,0,0.00024,0.00031,0.00029,0.00171,0.00117,0.00184,0.00046,0,2.00E-05,0
75+,0,0,0,0,0,0.00026,0,0.00086,0.0018,0.00058,0.00116,3.00E-04,0.00127,0,0,0
