Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 to 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 to 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15 to 19,0,0,0,0.02242,0.0468,0.05288,0.02951,0.0572,0.0334,0.04209,0.03125,0.0218,0.00397,0.00132,0.00034,0
20 to 24,0,0,0,0.06944,0.3501,0.42828,0.30649,0.24704,0.27183,0.18682,0.15436,0.10796,0.05761,0.00751,0.00091,0.00253
25 to 29,0,0,0,0.05133,0.4313,0.92707,0.64957,0.59284,0.54813,0.41549,0.41555,0.25527,0.13199,0.02475,0.00151,0.00335
30 to 34,0,0,0,0.04942,0.37177,0.68514,0.87795,0.65564,0.66772,0.55019,0.50028,0.36657,0.15017,0.02357,0.00264,0.00347
35 to 39,0,0,0,0.04464,0.39802,0.64998,0.74814,0.88033,0.69433,0.58776,0.5062,0.33584,0.17245,0.00923,0.0029,0.00606
40 to 44,0,0,0,0.04649,0.28094,0.56136,0.62678,0.80064,0.79523,0.56846,0.6408,0.40137,0.17432,0.01944,0.00238,0.00185
45 to 49,0,0,0,0.03696,0.22688,0.39686,0.516,0.55869,0.64431,0.55944,0.62327,0.31927,0.17163,0.0169,0.002,0.00067
50 to 54,0,0,0,0.02196,0.17525,0.33001,0.31487,0.41152,0.46847,0.36454,0.47901,0.29944,0.13266,0.01958,0.00123,0.00062
55 to 59,0,0,0,0.0105,0.08114,0.15365,0.18514,0.16502,0.16379,0.18693,0.23419,0.18882,0.1032,0.01063,0.00205,0
60 to 64,0,0,0,0.00319,0.03399,0.05828,0.05636,0.03881,0.0532,0.04273,0.05069,0.04964,0.02286,0.00489,0.00062,0
65 to 69,0,0,0,0.00048,0.00235,0.00504,0.00533,0.00389,0.00422,0.00462,0.003,0.0027,0.00213,0.00027,7.00E-05,5.00E-05
70 to 74,0,0,0,4.00E-05,0.00072,0.00072,3.00E-04,0.00066,0.00069,7.00E-04,0.00068,3.00E-04,2.00E-04,0.00011,2.00E-05,0
75+,0,0,0,0,2.00E-04,0.00021,0.00026,0.00043,0.00086,0.00039,0.00059,3.00E-04,0.00035,5.00E-05,3.00E-05,0
