Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 to 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 to 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15 to 19,0,0,0,0.3719,0.27958,0.26433,0.14632,0.28954,0.18377,0.24082,0.18742,0.15491,0.05128,0.06928,0.0014,0
20 to 24,0,0,0,0.41482,0.75329,0.77111,0.54728,0.45041,0.53876,0.38494,0.33339,0.2763,0.26807,0.14167,0.00134,0.00371
25 to 29,0,0,0,0.25661,0.77655,1.39675,0.97059,0.90447,0.90907,0.71641,0.75101,0.54667,0.51395,0.39073,0.00186,0.00411
30 to 34,0,0,0,0.24503,0.66385,1.02374,1.301,0.99204,1.09826,0.94085,0.89668,0.77853,0.57991,0.36908,0.00322,0.00423
35 to 39,0,0,0,0.22598,0.72568,0.99166,1.132,1.36006,1.16609,1.02625,0.9264,0.7283,0.67996,0.14763,0.0036,0.00753
40 to 44,0,0,0,0.25583,0.5568,0.931,1.03093,1.34462,1.45181,1.07895,1.27482,0.94617,0.74715,0.33781,0.00322,0.00251
45 to 49,0,0,0,0.21145,0.4675,0.68429,0.88238,0.97549,1.22293,1.10395,1.28911,0.78248,0.76483,0.30536,0.00281,0.00094
50 to 54,0,0,0,0.13166,0.37849,0.59642,0.56435,0.75313,0.93199,0.75399,1.03844,0.76921,0.61963,0.37081,0.00181,0.00091
55 to 59,0,0,0,0.07461,0.20766,0.32905,0.39321,0.35785,0.38611,0.45815,0.60159,0.57476,0.57115,0.23864,0.00357,0
60 to 64,0,0,0,0.04126,0.15816,0.22692,0.21764,0.15303,0.22803,0.19041,0.23677,0.27473,0.23003,0.19972,0.00198,0
65 to 69,0,0,0,0.02541,0.04436,0.07954,0.08348,0.06224,0.0733,0.08346,0.05681,0.0607,0.08701,0.04533,0.00095,0.00058
70 to 74,0,0,0,0.00015,0.00105,0.00089,0.00037,0.00082,0.00093,0.00098,0.00101,0.00052,0.00063,0.00141,2.00E-05,0
75+,0,0,0,0,3.00E-04,0.00026,0.00031,0.00054,0.00117,0.00055,0.00086,0.00053,0.00112,0.00067,3.00E-05,0
