Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 to 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 to 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15 to 19,0,0,0,0.01113,0.05478,0.04739,0.02563,0.04961,0.03141,0.03929,0.03175,0.02711,0.00828,0.00777,0.00024,0
20 to 24,0,0,0,0.08128,0.96645,0.90512,0.62758,0.50535,0.60285,0.4112,0.36974,0.31665,0.28352,0.10406,0.00151,0.0042
25 to 29,0,0,0,0.046,0.91151,1.49999,1.0183,0.92843,0.93065,0.70016,0.76203,0.57317,0.49731,0.26257,0.00193,0.00426
30 to 34,0,0,0,0.04291,0.76126,1.07406,1.33349,0.99484,1.09842,0.89831,0.88886,0.79746,0.54819,0.24231,0.00326,0.00428
35 to 39,0,0,0,0.03872,0.81419,1.01792,1.13519,1.33443,1.14106,0.95868,0.89849,0.72989,0.62888,0.09483,0.00356,0.00746
40 to 44,0,0,0,0.04372,0.62304,0.9531,1.03108,1.31576,1.41684,1.00521,1.2331,0.9457,0.68918,0.2164,0.00318,0.00248
45 to 49,0,0,0,0.0345,0.49939,0.66877,0.84249,0.91126,1.13935,0.98186,1.19037,0.74662,0.67349,0.18675,0.00265,0.00088
50 to 54,0,0,0,0.0223,0.41977,0.60518,0.55944,0.73043,0.90149,0.69624,0.99556,0.76202,0.56649,0.23544,0.00177,0.00089
55 to 59,0,0,0,0.01306,0.23798,0.345,0.40277,0.35863,0.38592,0.43715,0.59597,0.58836,0.53957,0.15657,0.00362,0
60 to 64,0,0,0,0.00666,0.16727,0.21957,0.20573,0.14153,0.21034,0.16767,0.21646,0.25954,0.20055,0.12093,0.00185,0
65 to 69,0,0,0,0.00285,0.03258,0.05345,0.0548,0.03998,0.04696,0.05104,0.03607,0.03982,0.05268,0.01906,0.00062,0.00038
70 to 74,0,0,0,3.00E-05,0.00119,0.00092,0.00037,0.00081,0.00092,0.00092,0.00098,0.00053,0.00058,0.00091,2.00E-05,0
75+,0,0,0,0,0.00034,0.00027,0.00032,0.00053,0.00115,0.00052,0.00085,0.00054,0.00105,0.00044,3.00E-05,0
