Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 to 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 to 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15 to 19,0,0,0,0.13943,0.16783,0.15185,0.0833,0.1678,0.10437,0.13122,0.10468,0.08489,0.024,0.02132,0.00086,0
20 to 24,0,0,0,0.249,0.72401,0.70926,0.49888,0.41795,0.48993,0.33584,0.29814,0.24244,0.20087,0.0698,0.00131,0.00363
25 to 29,0,0,0,0.14741,0.71427,1.22949,0.84672,0.80319,0.79113,0.59815,0.64273,0.45904,0.36856,0.18424,0.00174,0.00386
30 to 34,0,0,0,0.1395,0.60515,0.89308,1.12481,0.87307,0.94723,0.77851,0.76053,0.64789,0.41213,0.17248,0.00299,0.00393
35 to 39,0,0,0,0.13096,0.67338,0.88061,0.99625,1.21842,1.02376,0.86441,0.79983,0.61696,0.4919,0.07023,0.00341,0.00713
40 to 44,0,0,0,0.1453,0.50633,0.81022,0.88916,1.18051,1.24912,0.89062,1.07863,0.7855,0.5297,0.15748,0.00298,0.00232
45 to 49,0,0,0,0.11521,0.40787,0.57133,0.73013,0.82165,1.00947,0.87425,1.04644,0.62322,0.52022,0.13657,0.0025,0.00083
50 to 54,0,0,0,0.07354,0.33847,0.51043,0.47867,0.65023,0.78856,0.61205,0.86405,0.62799,0.432,0.17,0.00165,0.00083
55 to 59,0,0,0,0.04089,0.18221,0.2763,0.32723,0.30314,0.32054,0.3649,0.49114,0.46041,0.39071,0.10734,0.0032,0
60 to 64,0,0,0,0.01931,0.11851,0.16272,0.15467,0.1107,0.16166,0.12951,0.16507,0.18793,0.13438,0.07672,0.00151,0
65 to 69,0,0,0,0.00782,0.02186,0.0375,0.03901,0.02961,0.03417,0.03733,0.02604,0.0273,0.03342,0.01145,0.00048,0.00029
70 to 74,0,0,0,9.00E-05,0.00103,0.00083,0.00034,0.00077,0.00086,0.00087,0.00092,0.00047,0.00048,0.00071,2.00E-05,0
75+,0,0,0,0,0.00029,0.00025,0.00029,0.00051,0.00108,0.00049,0.00079,0.00047,0.00086,0.00034,3.00E-05,0
