Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 to 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 to 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15 to 19,0,0,0,0.41571,0.3462,0.30931,0.16755,0.33535,0.21024,0.27344,0.22448,0.19914,0.06451,0.09062,0.00148,0
20 to 24,0,0,0,0.51365,1.03327,0.99952,0.69422,0.57787,0.68276,0.48418,0.44235,0.39346,0.37359,0.20528,0.00156,0.00434
25 to 29,0,0,0,0.30027,1.00657,1.7109,1.16347,1.09659,1.08868,0.85153,0.94165,0.73564,0.67685,0.53502,0.00206,0.00455
30 to 34,0,0,0,0.28059,0.84209,1.22718,1.52619,1.17704,1.28713,1.09438,1.10025,1.02524,0.74738,0.49458,0.00349,0.00458
35 to 39,0,0,0,0.26173,0.93104,1.20229,1.3431,1.63212,1.38222,1.20736,1.14971,0.97005,0.88633,0.20009,0.00394,0.00825
40 to 44,0,0,0,0.29268,0.70563,1.11495,1.20822,1.59385,1.69985,1.25383,1.56275,1.24482,0.962,0.45223,0.00348,0.00271
45 to 49,0,0,0,0.24009,0.58802,0.81335,1.02638,1.14764,1.42114,1.27327,1.56843,1.02174,0.97739,0.40574,0.00301,0.00101
50 to 54,0,0,0,0.1577,0.5022,0.74782,0.69248,0.93466,1.14249,0.91737,1.33279,1.05955,0.83529,0.51974,0.00205,0.00103
55 to 59,0,0,0,0.09591,0.2957,0.44279,0.51782,0.47663,0.50799,0.59824,0.82867,0.84969,0.82632,0.35898,0.00435,0
60 to 64,0,0,0,0.05191,0.22042,0.29884,0.28049,0.19947,0.2936,0.24332,0.31918,0.39747,0.3257,0.29402,0.00236,0
65 to 69,0,0,0,0.03323,0.06428,0.10891,0.11186,0.08435,0.09813,0.11089,0.07963,0.0913,0.12809,0.06939,0.00118,0.00072
70 to 74,0,0,0,0.00016,0.00123,0.00098,4.00E-04,9.00E-04,0.001,0.00105,0.00114,0.00064,0.00074,0.00174,2.00E-05,0
75+,0,0,0,0,0.00035,0.00029,0.00034,0.00059,0.00126,0.00059,0.00098,0.00064,0.00134,0.00083,3.00E-05,0
