Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 to 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 to 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15 to 19,0,0,0,0.01122,0.0268,0.03498,0.02127,0.04224,0.02653,0.03436,0.02706,0.02237,0.00532,0.00771,0.00024,0
20 to 24,0,0,0,0.03976,0.22946,0.32424,0.25279,0.20881,0.24714,0.17455,0.15298,0.12676,0.08844,0.05011,0.00074,0.00204
25 to 29,0,0,0,0.03396,0.32653,0.81073,0.61886,0.57881,0.57565,0.44841,0.47571,0.3462,0.23407,0.19079,0.00142,0.00313
30 to 34,0,0,0,0.03562,0.30663,0.65274,0.91123,0.69738,0.76395,0.64689,0.62393,0.5416,0.29012,0.19798,0.00269,0.00354
35 to 39,0,0,0,0.03297,0.33642,0.63461,0.79577,0.95959,0.8141,0.7082,0.64697,0.50851,0.34142,0.07948,0.00302,0.00633
40 to 44,0,0,0,0.03693,0.25542,0.58954,0.71712,0.93875,1.00295,0.73676,0.88096,0.6537,0.37122,0.17995,0.00267,0.00208
45 to 49,0,0,0,0.03017,0.21198,0.42831,0.60669,0.67317,0.83507,0.74511,0.88054,0.53436,0.37561,0.16079,0.00231,0.00077
50 to 54,0,0,0,0.01901,0.17368,0.3778,0.39269,0.52596,0.64405,0.51502,0.71784,0.53161,0.30796,0.1976,0.00151,0.00076
55 to 59,0,0,0,0.01077,0.09527,0.20838,0.27354,0.24986,0.26676,0.31287,0.41577,0.39714,0.2838,0.12714,0.00297,0
60 to 64,0,0,0,0.00428,0.05218,0.10334,0.10888,0.07684,0.11329,0.09351,0.11767,0.13651,0.0822,0.07652,0.00118,0
65 to 69,0,0,0,0.00283,0.01569,0.03884,0.04478,0.03351,0.03905,0.04395,0.03027,0.03234,0.03333,0.01862,0.00061,0.00037
70 to 74,0,0,0,3.00E-05,0.00058,0.00067,0.00031,0.00069,0.00077,0.00081,0.00084,0.00044,0.00037,9.00E-04,2.00E-05,0
75+,0,0,0,0,0.00016,2.00E-04,0.00026,0.00045,0.00097,0.00045,0.00072,0.00044,0.00067,0.00043,3.00E-05,0
