Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 to 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 to 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15 to 19,0,0,0,0.0239,0.04384,0.04583,0.02537,0.05148,0.03217,0.03906,0.02638,0.01779,0.00409,0.00416,0.00036,0
20 to 24,0,0,0,0.06505,0.28822,0.32623,0.23157,0.1954,0.23013,0.15236,0.11449,0.07741,0.05223,0.02073,0.00083,0.00229
25 to 29,0,0,0,0.04449,0.32853,0.65339,0.45411,0.43386,0.42936,0.31354,0.28517,0.16935,0.11073,0.06322,0.00127,0.00281
30 to 34,0,0,0,0.04249,0.2809,0.47897,0.6088,0.47594,0.51881,0.41183,0.34054,0.24122,0.12496,0.05973,0.0022,0.00289
35 to 39,0,0,0,0.04018,0.31482,0.47568,0.54309,0.66899,0.56476,0.46056,0.36071,0.23135,0.15022,0.0245,0.00252,0.00528
40 to 44,0,0,0,0.04479,0.23784,0.43972,0.487,0.65123,0.69233,0.47677,0.48874,0.29594,0.16253,0.05519,0.00222,0.00173
45 to 49,0,0,0,0.0343,0.18504,0.29948,0.38624,0.43778,0.54039,0.45201,0.45795,0.22678,0.15417,0.04623,0.0018,6.00E-04
50 to 54,0,0,0,0.01853,0.12998,0.22647,0.21433,0.29324,0.35731,0.26785,0.32007,0.19342,0.10836,0.0487,0.00101,5.00E-04
55 to 59,0,0,0,0.00857,0.05818,0.10193,0.12183,0.11368,0.12077,0.13278,0.15128,0.11791,0.08149,0.02557,0.00162,0
60 to 64,0,0,0,0.00329,0.03082,0.04889,0.0469,0.03381,0.0496,0.03838,0.04141,0.0392,0.02283,0.01488,0.00062,0
65 to 69,0,0,0,0.00152,0.00649,0.01287,0.01351,0.01033,0.01198,0.01263,0.00746,0.0065,0.00648,0.00254,0.00023,0.00014
70 to 74,0,0,0,4.00E-05,0.00065,0.00061,0.00025,0.00057,0.00064,0.00063,0.00056,0.00024,2.00E-04,0.00033,2.00E-05,0
75+,0,0,0,0,0.00018,0.00018,0.00022,0.00038,0.00081,0.00035,0.00048,0.00024,0.00035,0.00016,3.00E-05,0
