Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 to 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 to 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15 to 19,0,0,0,0.01331,0.03336,0.03955,0.02325,0.04731,0.0293,0.0373,0.02927,0.02336,0.00567,0.00673,0.00027,0
20 to 24,0,0,0,0.0495,0.29957,0.38453,0.28985,0.24526,0.28625,0.1987,0.17352,0.13888,0.0988,0.04584,0.00084,0.00234
25 to 29,0,0,0,0.03839,0.38724,0.87341,0.64461,0.61759,0.60566,0.46372,0.49016,0.34457,0.23752,0.15853,0.00147,0.00325
30 to 34,0,0,0,0.03894,0.3516,0.6799,0.91768,0.71944,0.77713,0.6468,0.62156,0.52118,0.28464,0.15904,0.0027,0.00355
35 to 39,0,0,0,0.03692,0.39516,0.67712,0.82093,1.01407,0.84834,0.72536,0.66023,0.50127,0.34314,0.06541,0.00311,0.0065
40 to 44,0,0,0,0.04078,0.29583,0.62027,0.72949,0.97822,1.03056,0.74409,0.88648,0.63541,0.36789,0.14603,0.00271,0.00211
45 to 49,0,0,0,0.03275,0.24132,0.44293,0.60661,0.68948,0.84339,0.73967,0.87091,0.51053,0.36588,0.12825,0.0023,0.00077
50 to 54,0,0,0,0.02056,0.197,0.38927,0.3912,0.53674,0.64809,0.50939,0.7074,0.50604,0.29889,0.15703,0.0015,0.00075
55 to 59,0,0,0,0.01125,0.10438,0.2074,0.26323,0.2463,0.2593,0.29892,0.39577,0.36517,0.26606,0.09759,0.00285,0
60 to 64,0,0,0,0.00456,0.05829,0.10487,0.10682,0.07722,0.11228,0.09109,0.11421,0.12798,0.07857,0.05989,0.00116,0
65 to 69,0,0,0,0.00247,0.01435,0.03227,0.03597,0.02757,0.03169,0.03505,0.02406,0.02482,0.02609,0.01193,0.00049,3.00E-04
70 to 74,0,0,0,3.00E-05,0.00066,7.00E-04,0.00031,0.00071,0.00078,8.00E-04,0.00083,0.00042,0.00037,0.00072,2.00E-05,0
75+,0,0,0,0,0.00019,0.00021,0.00026,0.00047,0.00098,0.00045,0.00071,0.00042,0.00066,0.00035,3.00E-05,0
