Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 to 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 to 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15 to 19,0,0,0,0.04483,0.08443,0.09028,0.04684,0.09355,0.05748,0.07294,0.0554,0.04067,0.00855,0.01058,0.00049,0
20 to 24,0,0,0,0.12527,0.56997,0.65989,0.43897,0.36463,0.42221,0.29213,0.24691,0.18175,0.11205,0.05421,0.00116,0.00322
25 to 29,0,0,0,0.08765,0.66455,1.35191,0.88052,0.82815,0.80576,0.6149,0.62907,0.4067,0.24296,0.16912,0.00183,0.00404
30 to 34,0,0,0,0.07844,0.53248,0.92873,1.10624,0.85136,0.9124,0.75689,0.70399,0.54287,0.25695,0.14973,0.00297,0.0039
35 to 39,0,0,0,0.07302,0.58748,0.90797,0.97147,1.17802,0.97774,0.83326,0.73407,0.51256,0.30408,0.06045,0.00335,0.00701
40 to 44,0,0,0,0.08002,0.43635,0.8252,0.85646,1.12743,1.17841,0.84805,0.97788,0.64461,0.32345,0.13389,0.0029,0.00226
45 to 49,0,0,0,0.06404,0.35478,0.58733,0.70985,0.79204,0.96121,0.84023,0.95754,0.51621,0.32062,0.1172,0.00245,0.00082
50 to 54,0,0,0,0.03892,0.28031,0.49959,0.44308,0.59677,0.7149,0.56006,0.75278,0.49525,0.2535,0.1389,0.00154,0.00077
55 to 59,0,0,0,0.01959,0.13659,0.2448,0.27418,0.25184,0.26305,0.30225,0.38733,0.32867,0.20753,0.07939,0.0027,0
60 to 64,0,0,0,0.00688,0.06611,0.10727,0.09643,0.06843,0.09872,0.07982,0.09687,0.09982,0.05311,0.04222,0.00095,0
65 to 69,0,0,0,0.00388,0.01698,0.03443,0.03386,0.02548,0.02905,0.03203,0.02128,0.02019,0.01839,0.00877,0.00042,0.00026
70 to 74,0,0,0,5.00E-05,0.00092,0.00087,0.00034,0.00076,0.00083,0.00086,0.00086,4.00E-04,3.00E-04,0.00062,2.00E-05,0
75+,0,0,0,0,0.00026,0.00026,0.00029,5.00E-04,0.00105,0.00048,0.00074,4.00E-04,0.00054,3.00E-04,3.00E-05,0
