Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 to 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 to 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15 to 19,0,0,0,0.02621,0.05717,0.06504,0.03577,0.0732,0.04698,0.06208,0.05102,0.0418,0.01083,0.00443,0.00037,0
20 to 24,0,0,0,0.08482,0.44685,0.55037,0.38817,0.33033,0.39956,0.28788,0.26329,0.21628,0.1643,0.02629,0.00103,0.00285
25 to 29,0,0,0,0.06314,0.55425,1.19949,0.8283,0.79811,0.81118,0.64464,0.71362,0.51487,0.37901,0.08725,0.00172,0.00381
30 to 34,0,0,0,0.05991,0.47085,0.87365,1.10332,0.8699,0.97387,0.84128,0.8467,0.72865,0.42497,0.0819,0.00296,0.00389
35 to 39,0,0,0,0.05713,0.5322,0.87504,0.99263,1.23315,1.06916,0.94885,0.90451,0.70481,0.51522,0.03387,0.00343,0.00717
40 to 44,0,0,0,0.0654,0.41294,0.83075,0.91416,1.23286,1.34609,1.00878,1.25868,0.92595,0.5725,0.07838,0.0031,0.00241
45 to 49,0,0,0,0.05451,0.34962,0.61573,0.78901,0.90192,1.14339,1.04082,1.28348,0.77218,0.59097,0.07145,0.00273,0.00091
50 to 54,0,0,0,0.03584,0.29891,0.56673,0.5329,0.73533,0.92019,0.7507,1.09182,0.80161,0.50559,0.09162,0.00186,0.00093
55 to 59,0,0,0,0.02013,0.16255,0.30991,0.36802,0.34631,0.37786,0.45212,0.62693,0.59369,0.46192,0.05844,0.00363,0
60 to 64,0,0,0,0.00872,0.09694,0.16734,0.15949,0.11595,0.17473,0.14712,0.19319,0.22219,0.14566,0.0383,0.00158,0
65 to 69,0,0,0,0.00163,0.00823,0.01776,0.01852,0.01428,0.01701,0.01953,0.01404,0.01486,0.01668,0.00263,0.00023,0.00014
70 to 74,0,0,0,4.00E-05,0.00081,0.00082,0.00034,0.00078,0.00089,0.00095,0.00103,0.00053,5.00E-04,0.00034,2.00E-05,0
75+,0,0,0,0,0.00023,0.00024,0.00029,0.00051,0.00112,0.00054,0.00089,0.00054,0.00089,0.00016,3.00E-05,0
